rpm,sheavePos,wheel_rpm
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
16, -91, 0
0, -91, 0
379, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
8, -91, 0
128, -91, 0
330, -91, 0
23, -91, 0
356, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
101, -91, 0
65, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
498, -91, 0
0, -91, 0
553, -91, 0
0, -91, 0
0, -91, 0
509, -91, 0
42, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
551, -91, 0
54, -91, 0
548, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
530, -91, 0
23, -91, 0
0, -91, 0
390, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -89, 0
0, -90, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
455, -89, 0
3, -89, 0
0, -89, 0
317, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
15, -89, 0
967, -89, 0
1038, -89, 0
999, -89, 0
1413, -89, 0
1426, -89, 0
1531, -89, 0
1681, -89, 0
1665, -89, 0
1776, -89, 0
1729, -89, 0
1709, -89, 0
1625, -89, 0
1946, -89, 0
2506, -32, 0
2579, -24, 288
2648, -21, 245
2710, -15, 291
2702, -14, 288
1638, -82, 0
1301, -80, 0
1261, -89, 0
1207, -89, 0
1224, -91, 0
1242, -86, 0
1234, -89, 0
1240, -88, 0
1273, -89, 0
1545, -89, 0
1580, -90, 0
1638, -91, 0
1709, -88, 0
1708, -90, 0
1715, -88, 0
1865, -90, 0
1846, -90, 0
1762, -91, 0
1923, -89, 0
2049, -63, 0
2210, -46, 0
2238, -46, 0
2236, -43, 0
2251, -46, 0
2252, -44, 0
2253, -42, 0
2223, -45, 0
1655, -79, 0
1383, -90, 0
1329, -88, 0
1305, -91, 0
1276, -89, 0
1306, -90, 0
1304, -90, 0
1251, -89, 0
1227, -89, 0
1583, -90, 0
1616, -89, 0
1753, -88, 0
1848, -88, 0
1919, -83, 0
1975, -64, 0
1948, -60, 0
2133, -58, 0
2307, -40, 0
2317, -40, 0
2314, -38, 0
2314, -38, 0
2323, -39, 0
2324, -39, 0
2329, -39, 0
2325, -39, 0
2032, -41, 0
1499, -89, 0
1181, -90, 0
278, -89, 0
0, -88, 0
0, -92, 0
0, -89, 0
0, -90, 0
0, -89, 0
0, -90, 0
0, -91, 0
0, -89, 0
0, -90, 0
0, -88, 0
0, -91, 0
0, -89, 0
0, -90, 0
0, -91, 0
0, -90, 0
0, -89, 0
0, -91, 0
0, -91, 0
0, -91, 0
0, -89, 0
0, -88, 0
0, -91, 0
0, -90, 0
0, -89, 0
0, -91, 0
0, -90, 0
0, -90, 0
0, -89, 0
0, -88, 0
0, -89, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
669, -90, 0
1288, -90, 0
1324, -90, 0
1362, -90, 0
1402, -90, 0
1424, -90, 0
1646, -90, 0
1708, -90, 0
2073, -75, 0
2181, -47, 0
2174, -49, 0
2374, -42, 0
2592, -22, 0
2527, -26, 299
2802, -17, 288
2936, -1, 0
2987, -3, 294
3140, 22, 0
3144, 40, 0
3258, 94, 0
3053, 137, 294
2761, 117, 288
1563, 25, 0
629, -89, 0
713, -89, 0
658, -89, 0
743, -88, 0
630, -90, 0
703, -90, 0
685, -87, 0
85, -89, 0
0, -88, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -89, 0
532, -89, 0
1140, -89, 0
1322, -89, 0
1378, -89, 0
1323, -89, 0
1363, -89, 0
1435, -89, 0
1838, -89, 0
2101, -60, 0
2234, -45, 0
1939, -56, 0
1904, -89, 0
1909, -64, 0
1942, -64, 0
2297, -43, 0
2318, -39, 0
2441, -36, 0
2553, -27, 0
1862, -66, 0
1578, -90, 0
1501, -88, 0
1469, -88, 0
1445, -86, 0
1445, -87, 0
1485, -90, 0
1474, -89, 0
1448, -88, 0
1410, -89, 0
1391, -90, 0
1433, -90, 0
1420, -90, 0
1432, -90, 0
1458, -90, 0
1450, -90, 0
1459, -90, 0
1444, -90, 0
1466, -90, 0
1485, -90, 0
1466, -90, 0
1454, -90, 0
1436, -90, 0
2129, -90, 0
2276, -46, 0
2698, -20, 0
2809, -12, 0
2953, -2, 0
2967, 1, 0
3012, 2, 0
3087, 9, 0
3489, 73, 0
3478, 168, 242
3487, 216, 294
3496, 213, 300
3492, 213, 294
3361, 215, 288
2236, 180, 0
2471, 36, 0
2551, -24, 0
2592, -24, 0
2597, -25, 0
2598, -22, 0
2599, -24, 0
2601, -21, 0
2603, -22, 0
2621, -21, 0
2614, -23, 0
2619, -22, 0
2673, -18, 0
2796, -15, 0
2826, -16, 0
1993, -61, 0
1696, -89, 0
1961, -74, 0
2024, -60, 0
2045, -54, 0
2125, -50, 0
2161, -50, 0
1778, -54, 0
1630, -89, 0
1599, -90, 0
1615, -87, 0
1606, -89, 0
1608, -87, 0
1596, -88, 0
1574, -86, 0
1379, -87, 0
517, -89, 0
23, -89, 0
0, -88, 0
0, -88, 0
0, -90, 0
0, -89, 0
0, -89, 0
0, -89, 0
0, -88, 0
0, -90, 0
0, -89, 0
0, -88, 0
0, -90, 0
0, -88, 0
0, -88, 0
0, -89, 0
0, -88, 0
0, -89, 0
0, -89, 0
0, -88, 0
0, -88, 0
0, -88, 0
0, -88, 0
0, -90, 0
0, -88, 0
0, -88, 0
0, -90, 0
0, -88, 0
0, -88, 0
0, -89, 0
0, -88, 0
0, -88, 0
0, -87, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
0, -90, 0
