988, 0.000000, 0.000000, -89, 0.309030
1125, 0.000000, 0.000000, -89, 0.302341
1091, 0.000000, 0.000000, -89, 0.309699
1121, 0.000000, 0.000000, -89, 0.307692
1121, 0.000000, 0.000000, -89, 0.309699
1117, 0.000000, 0.000000, -89, 0.309699
1127, 0.000000, 0.000000, -89, 0.305686
1127, 0.000000, 0.000000, -89, 0.309699
1108, 0.000000, 0.000000, -89, 0.305686
1116, 0.000000, 0.000000, -89, 0.309030
1126, 0.000000, 0.000000, -89, 0.309030
1129, 0.000000, 0.000000, -89, 0.302341
1118, 0.000000, 0.000000, -89, 0.306355
1095, 0.000000, 0.000000, -89, 0.299666
1087, 0.000000, 0.000000, -89, 0.316388
1113, 0.000000, 0.000000, -89, 0.301672
1107, 0.000000, 0.000000, -89, 0.302341
1152, 0.000000, 0.000000, -89, 0.306355
1114, 0.000000, 0.000000, -89, 0.302341
1111, 0.000000, 0.000000, -89, 0.296990
1149, 0.000000, 0.000000, -89, 0.302341
1107, 0.000000, 0.000000, -89, 0.309030
1123, 0.000000, 0.000000, -89, 0.305686
1165, 0.000000, 0.000000, -89, 0.301003
1437, 0.000000, 0.000000, -89, 0.287625
1559, 0.000000, 0.000000, -89, 0.288294
1545, 0.000000, 0.000000, -89, 0.288294
1522, 0.000000, 0.000000, -89, 0.288294
1538, 0.000000, 0.000000, -89, 0.288963
1542, 0.000000, 0.000000, -89, 0.287625
1521, 0.000000, 0.000000, -89, 0.291639
1559, 0.000000, 0.000000, -89, 0.288294
1522, 0.000000, 0.000000, -89, 0.294983
1536, 0.000000, 0.000000, -74, 0.659532
1569, 0.000000, 0.000000, -67, 0.609365
1578, 0.000000, 0.000000, -64, 0.572575
1513, 0.000000, 0.000000, -64, 0.571237
1519, 0.000000, 0.000000, -73, 0.557191
1553, 0.000000, 0.000000, -90, 0.567224
1536, 0.000000, 0.000000, -89, 0.573913
1529, 0.000000, 0.000000, -88, 0.480936
1552, 0.000000, 0.000000, -89, 0.548495
1523, 0.000000, 0.000000, -90, 0.536455
1643, 0.000000, 0.000000, -89, 0.528428
1590, 0.000000, 0.000000, -89, 0.527090
1522, 0.000000, 0.000000, -92, 0.525753
1550, 0.000000, 0.000000, -90, 0.530435
1605, 0.000000, 0.000000, -89, 0.524415
1608, 0.000000, 0.000000, -88, 0.522408
1693, 0.000000, 0.000000, -90, 0.515050
1559, 0.000000, 0.000000, -91, 0.521739
1514, 0.000000, 0.000000, -90, 0.508361
1553, 0.000000, 0.000000, -91, 0.509030
1536, 0.000000, 0.000000, -89, 0.504348
1563, 0.000000, 0.000000, -89, 0.509699
1512, 0.000000, 0.000000, -90, 0.507023
