0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.000000
0, 0.000000, 0.000000, -92, 0.591304
0, 0.000000, 0.000000, -92, 0.575251
0, 0.000000, 0.000000, -92, 0.587960
