time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,rl_speed_mph,rr_speed_mph,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
3651,0.00,0.00,25.00,100.00,0.00,1.64,0.82,0.00,0.00,0.0000,6.0000,1642.67,1.00,0,0,0.00,0.00,-5431,-5381
3851,0.00,0.00,18.75,0.00,0.00,1.23,0.61,0.00,0.00,0.0000,6.0000,1703.56,1.00,0,0,0.00,0.00,-5614,-5564
4051,0.00,0.00,14.06,0.00,0.00,0.92,0.46,0.00,0.00,0.0000,6.0000,1720.50,1.00,0,0,0.00,0.00,-5800,-5750
4251,0.00,0.00,10.55,0.00,0.00,0.69,0.35,0.00,0.00,0.0000,6.0000,1767.44,1.00,0,0,0.00,0.00,0,-6161
4451,0.00,0.00,7.91,0.00,0.00,0.52,0.26,0.00,0.00,0.0000,6.0000,1766.18,1.00,0,0,0.00,0.00,0,-5556
4651,0.00,0.00,5.93,0.00,0.00,0.39,0.19,0.00,0.00,0.0000,6.0000,1760.55,1.00,0,0,0.00,0.00,0,-2744
4851,0.00,0.00,4.45,0.00,0.00,0.29,0.15,0.00,0.00,0.0000,6.0000,1723.36,1.00,0,0,0.00,0.00,0,-274
5051,0.00,0.00,53.34,200.00,0.00,3.49,1.75,0.00,0.00,0.0000,6.0000,1736.61,1.00,0,0,0.00,0.00,0,0
5251,0.00,0.00,102.50,250.00,0.00,6.71,3.35,0.00,0.00,0.0000,6.0000,1748.43,1.00,0,0,0.00,0.00,0,0
5451,0.00,0.00,151.88,300.00,0.00,9.94,4.97,0.00,0.00,0.0000,6.0000,1713.28,1.00,0,0,0.00,0.00,0,0
5651,0.00,0.00,188.91,299.99,0.00,12.36,6.18,0.00,0.00,0.0000,6.0000,1738.88,1.00,0,0,0.00,0.00,0,0
5851,0.00,0.00,204.18,250.01,0.00,13.36,6.68,0.00,0.00,0.0000,6.0000,1714.48,1.00,0,0,0.00,0.00,0,0
6051,0.00,0.00,203.14,200.00,0.00,13.30,6.65,0.00,0.00,0.0000,6.0000,1724.97,1.00,0,0,0.00,0.00,0,0
6251,0.00,0.00,227.35,300.00,0.00,14.88,7.44,0.00,0.00,0.0000,6.0000,1743.67,1.00,0,0,0.00,0.00,0,0
6451,0.00,0.00,245.51,300.00,0.00,16.07,8.03,0.00,0.00,0.0000,6.0000,1724.45,1.00,0,0,0.00,0.00,0,0
6651,0.00,0.00,259.14,300.00,0.00,16.96,8.48,0.00,0.00,0.0000,6.0000,1743.45,1.00,0,0,0.00,0.00,0,0
6851,0.00,0.00,256.85,250.00,0.00,16.81,8.41,0.00,0.00,0.0000,6.0000,1690.76,1.00,0,0,0.00,0.00,0,0
7051,0.00,0.00,255.14,250.00,0.00,16.70,8.35,0.00,0.00,0.0000,6.0000,1723.25,1.00,0,0,0.00,0.00,0,0
7251,0.00,0.00,266.35,300.00,0.00,17.43,8.72,0.00,0.00,0.0000,6.0000,1748.09,1.00,0,0,0.00,0.00,0,0
7451,0.00,0.00,274.77,300.00,0.00,17.98,8.99,0.00,0.00,0.0000,6.0000,1718.26,1.00,0,0,0.00,0.00,0,0
7651,0.00,0.00,281.07,300.00,0.00,18.40,9.20,0.00,0.00,0.0000,6.0000,1726.52,1.00,0,0,0.00,0.00,0,0
7851,0.00,0.00,285.81,300.00,0.00,18.71,9.35,0.00,0.00,0.0000,6.0000,1801.90,1.00,0,0,0.00,0.00,0,0
8051,0.00,0.00,289.35,300.00,0.00,18.94,9.47,0.00,0.00,0.0000,6.0000,1826.38,1.00,0,0,0.00,0.00,0,0
8251,0.00,0.00,242.02,100.00,0.00,15.84,7.92,0.00,0.00,0.0000,6.0000,1836.41,1.00,0,0,0.00,0.00,0,0
8451,0.00,0.00,231.51,200.00,0.00,15.15,7.58,0.00,0.00,0.0000,6.0000,1972.99,1.00,0,0,0.00,0.00,0,0
8651,0.00,0.00,173.63,0.00,0.00,11.36,5.68,0.00,0.00,0.0000,6.0000,2139.02,1.00,0,0,0.00,0.00,0,0
8851,0.00,0.00,180.23,200.00,0.00,11.80,5.90,0.00,0.00,0.0000,6.0000,2293.10,1.00,0,0,0.00,0.00,0,0
9051,0.00,0.00,135.17,0.00,0.00,8.85,4.42,0.00,0.00,0.0000,6.0000,2381.81,1.00,0,0,0.00,0.00,0,0
9251,0.00,0.00,101.38,0.00,0.00,6.64,3.32,0.00,0.00,0.0000,6.0000,2445.03,1.00,0,0,0.00,0.00,0,0
9451,0.00,0.00,76.03,0.00,0.00,4.98,2.49,0.00,0.00,0.0000,6.0000,2536.53,1.00,0,0,0.00,0.00,0,0
9651,0.00,0.00,57.02,0.00,0.00,3.73,1.87,0.00,0.00,0.0000,6.0000,2634.48,1.00,0,0,0.00,0.00,0,0
9851,0.00,0.00,42.77,0.00,0.00,2.80,1.40,0.00,0.00,0.0000,6.0000,2646.12,1.00,0,0,0.00,0.00,0,0
10051,0.00,0.00,82.08,200.00,0.00,5.37,2.69,0.00,0.00,0.0000,6.0000,2644.49,1.00,0,0,0.00,0.00,0,0
10251,0.00,0.00,111.56,200.00,0.00,7.30,3.65,0.00,0.00,0.0000,6.0000,2678.70,1.00,0,0,0.00,0.00,0,0
10451,0.00,0.00,108.67,100.00,0.00,7.11,3.56,0.00,0.00,0.0000,6.0000,2664.24,1.00,0,0,0.00,0.00,0,0
10651,0.00,0.00,106.50,100.00,0.00,6.97,3.49,0.00,0.00,0.0000,6.0000,2686.79,1.00,0,0,0.00,0.00,0,0
10851,0.00,0.00,92.38,50.00,0.00,6.05,3.02,0.00,0.00,0.0000,6.0000,2661.15,1.00,0,0,0.00,0.00,0,0
11051,0.00,0.00,81.78,50.00,0.00,5.35,2.68,0.00,0.00,0.0000,6.0000,2717.53,1.00,0,0,0.00,0.00,0,0
11251,0.00,0.00,136.34,300.00,0.00,8.92,4.46,0.00,0.00,0.0000,6.0000,2745.74,1.00,0,0,0.00,0.00,0,0
11451,0.00,0.00,164.75,250.00,0.00,10.78,5.39,0.00,0.00,0.0000,6.0000,2757.29,1.00,0,0,0.00,0.00,0,0
11651,0.00,0.00,123.56,0.00,0.00,8.09,4.04,0.00,0.00,0.0000,6.0000,2762.03,1.00,0,0,0.00,0.00,0,0
11851,0.00,0.00,92.67,0.00,0.00,6.07,3.03,0.00,0.00,0.0000,6.0000,2763.97,1.00,0,0,0.00,0.00,0,0
12051,0.00,0.00,119.50,200.00,0.00,7.82,3.91,0.00,0.00,0.0000,6.0000,2764.76,1.00,0,0,0.00,0.00,0,0
12251,0.00,0.00,177.13,350.01,0.00,11.59,5.80,0.00,0.00,0.0000,6.0000,2785.57,1.00,0,0,0.00,0.00,0,0
12451,0.00,0.00,132.85,0.00,0.00,8.69,4.35,0.00,0.00,0.0000,6.0000,2794.09,1.00,0,0,0.00,0.00,0,0
12651,0.00,0.00,174.63,299.99,0.00,11.43,5.71,0.00,0.00,0.0000,6.0000,2797.58,1.00,0,0,0.00,0.00,0,0
12851,0.00,0.00,205.98,300.00,0.00,13.48,6.74,0.00,0.00,0.0000,6.0000,2831.01,1.00,0,0,0.00,0.00,0,0
13051,0.00,0.00,229.48,300.01,0.00,15.02,7.51,0.00,0.00,0.0000,6.0000,2812.70,0.00,0,0,0.00,0.00,10168,0
13251,0.00,0.00,172.11,0.00,0.00,11.26,5.63,0.00,0.00,0.0000,6.0000,2805.20,0.00,0,0,0.00,0.00,10074,298
13451,0.00,0.00,129.08,0.00,0.00,8.45,4.22,0.00,0.00,0.0000,6.0000,2802.13,0.00,0,0,0.00,0.00,10036,1690
13651,0.00,0.00,96.81,0.00,0.00,6.34,3.17,0.00,0.00,0.0000,6.0000,2821.35,0.00,0,0,0.00,0.00,10276,2895
13851,0.00,0.00,72.61,0.00,0.00,4.75,2.38,0.00,0.00,0.0000,6.0000,2768.75,0.00,0,0,0.00,0.00,9619,6263
14051,12.50,50.00,54.46,0.00,0.82,3.56,2.19,0.00,0.00,0.0000,6.0000,2517.12,0.00,0,0,0.00,0.00,6549,7515
14251,21.88,50.00,53.34,50.00,1.43,3.49,2.46,0.00,0.00,0.0000,6.0000,2232.29,0.00,0,0,0.00,0.00,3408,4944
14451,28.91,50.00,52.51,50.00,1.89,3.44,2.66,0.00,0.00,0.0000,6.0000,1945.07,0.00,0,0,0.00,0.00,0,2792
14651,34.18,50.00,51.88,50.00,2.24,3.40,2.82,0.00,0.00,0.0000,6.0000,1833.82,0.00,0,0,0.00,0.00,0,354
14851,25.63,0.00,51.41,50.00,1.68,3.36,2.52,0.00,0.00,0.0000,6.0000,1788.25,0.00,0,0,0.00,0.00,0,0
15051,31.73,50.00,126.06,350.00,2.08,8.25,5.16,0.00,0.00,0.0000,6.0000,1835.19,0.00,0,0,0.00,0.00,0,0
15251,36.29,50.00,94.54,0.00,2.38,6.19,4.28,0.00,0.00,0.0000,6.0000,1814.41,0.00,0,0,0.00,0.00,0,0
15451,39.72,50.00,120.91,200.00,2.60,7.91,5.26,0.00,0.00,0.0000,6.0000,1831.50,0.00,0,0,0.00,0.00,0,0
15651,29.79,0.00,190.68,400.00,1.95,12.48,7.21,0.00,0.00,0.0000,6.0000,1852.90,0.00,0,0,0.00,0.00,0,0
15851,34.84,50.00,143.01,0.00,2.28,9.36,5.82,0.00,0.00,0.0000,6.0000,1821.67,0.00,0,0,0.00,0.00,0,0
16051,26.13,0.00,107.26,0.00,1.71,7.02,4.37,0.00,0.00,0.0000,6.0000,1869.36,0.00,0,0,0.00,0.00,0,0
16251,32.10,50.00,155.44,300.00,2.10,10.17,6.14,0.00,0.00,0.0000,6.0000,1860.41,0.00,0,0,0.00,0.00,0,0
16451,24.07,0.00,179.08,250.00,1.58,11.72,6.65,0.00,0.00,0.0000,6.0000,1877.22,0.00,0,0,0.00,0.00,0,0
16651,18.06,0.00,146.81,50.00,1.18,9.61,5.40,0.00,0.00,0.0000,6.0000,1956.11,0.00,0,0,0.00,0.00,0,0
16851,13.54,0.00,110.11,0.00,0.89,7.21,4.05,0.00,0.00,0.0000,6.0000,2197.70,0.00,0,0,0.00,0.00,2488,333
17051,22.66,50.00,82.58,0.00,1.48,5.40,3.44,0.00,0.00,0.0000,6.0000,2377.62,0.00,0,0,0.00,0.00,4735,2432
17251,16.99,0.00,61.94,0.00,1.11,4.05,2.58,0.00,0.00,0.0000,6.0000,2508.91,0.00,0,0,0.00,0.00,6375,3010
17451,12.74,0.00,46.45,0.00,0.83,3.04,1.94,0.00,0.00,0.0000,6.0000,2594.69,0.00,0,0,0.00,0.00,7446,3814
17651,9.56,0.00,34.84,0.00,0.63,2.28,1.45,0.00,0.00,0.0000,6.0000,2655.43,0.00,0,0,0.00,0.00,8204,6484
17851,19.67,50.00,38.63,50.00,1.29,2.53,1.91,0.00,0.00,0.0000,6.0000,2531.18,0.00,0,0,0.00,0.00,6771,7709
18051,27.25,50.00,41.47,50.00,1.78,2.71,2.25,0.00,0.00,0.0000,6.0000,2278.05,0.00,0,0,0.00,0.00,3706,5150
18251,32.94,50.00,131.10,400.00,2.16,8.58,5.37,0.00,0.00,0.0022,5.9978,2459.17,0.00,0,0,0.00,0.00,5753,4195
18451,49.70,100.00,110.83,50.00,3.25,7.25,5.25,0.00,0.00,0.0022,5.9978,2660.40,0.00,0,0,0.00,0.00,8266,5409
18651,62.28,100.00,133.12,200.00,4.08,8.71,6.39,0.00,0.00,0.0022,5.9978,2702.82,0.00,0,0,0.00,0.00,8796,8109
18851,71.71,100.00,137.34,150.00,4.69,8.99,6.84,0.00,0.00,0.0022,5.9978,2714.11,0.00,0,0,0.00,0.00,8937,8441
19051,78.78,100.00,103.01,0.00,5.16,6.74,5.95,0.00,0.00,0.0022,5.9978,2842.90,0.00,0,0,0.00,0.00,10545,9714
19251,96.59,150.00,77.25,0.00,6.32,5.06,5.69,0.00,0.00,0.0022,5.9978,2961.25,0.00,0,0,0.00,0.00,12023,10614
19451,109.94,150.00,107.94,200.00,7.20,7.06,7.13,0.00,0.00,0.0022,5.9978,3049.73,0.00,0,0,0.00,0.00,13128,11725
19651,119.95,150.00,105.96,100.00,7.85,6.93,7.39,0.00,0.00,0.0022,5.9978,3045.97,0.00,0,0,0.00,0.00,13266,13175
19851,127.47,150.00,79.47,0.00,8.34,5.20,6.77,0.00,0.00,0.0022,5.9978,3104.91,0.00,0,0,0.00,0.00,13883,13674
20051,145.60,200.00,59.60,0.00,9.53,3.90,6.72,0.00,0.00,0.0022,5.9978,3193.05,0.00,0,0,0.00,0.00,14918,14321
20251,159.20,200.00,44.70,0.00,10.42,2.93,6.67,0.00,0.00,0.0022,5.9978,3197.15,0.00,0,0,0.00,0.00,15679,15285
20451,169.40,200.00,33.52,0.00,11.09,2.19,6.64,0.00,0.00,0.0022,5.9978,3198.83,0.00,0,0,0.00,0.00,16632,16235
20651,177.05,200.00,25.14,0.00,11.59,1.65,6.62,0.00,0.00,0.0022,5.9978,3199.52,0.00,0,0,0.00,0.00,17645,17246
20851,182.79,200.00,18.86,0.00,11.96,1.23,6.60,0.00,0.00,0.0022,5.9978,3087.76,1.00,0,0,0.00,0.00,0,17822
21051,174.59,150.00,39.14,100.00,11.43,2.56,6.99,0.00,0.00,0.0022,5.9978,2604.56,1.00,0,0,0.00,0.00,0,17342
21251,155.94,100.00,79.36,200.00,10.21,5.19,7.70,0.00,0.00,0.0022,5.9978,2201.23,1.00,0,0,0.00,0.00,0,16592
21451,141.96,100.00,109.52,200.00,9.29,7.17,8.23,0.00,0.00,0.0022,5.9978,1769.14,1.00,0,0,0.00,0.00,0,15545
21651,118.97,50.00,94.64,50.00,7.79,6.19,6.99,0.00,0.00,0.0022,5.9978,1255.52,1.00,0,0,0.00,0.00,0,12591
21851,101.73,50.00,83.48,50.00,6.66,5.46,6.06,0.00,0.00,0.0022,5.9978,757.46,1.00,0,0,0.00,0.00,0,7744
22051,76.29,0.00,62.61,0.00,4.99,4.10,4.55,0.00,0.00,0.0022,5.9978,453.94,1.00,0,0,0.00,0.00,0,2939
22251,57.22,0.00,46.96,0.00,3.75,3.07,3.41,0.00,0.00,0.0022,5.9978,304.01,1.00,0,0,0.00,0.00,0,343
22451,42.92,0.00,35.22,0.00,2.81,2.30,2.56,0.00,0.00,0.0022,5.9978,156.52,1.00,0,0,0.00,0.00,0,0
22651,32.19,0.00,26.41,0.00,2.11,1.73,1.92,0.00,0.00,0.0022,5.9978,84.59,1.00,0,0,0.00,0.00,0,0
22851,24.14,0.00,19.81,0.00,1.58,1.30,1.44,0.00,0.00,0.0022,5.9978,34.65,1.00,0,0,0.00,0.00,0,0
23051,18.11,0.00,14.86,0.00,1.18,0.97,1.08,0.00,0.00,0.0022,5.9978,14.19,1.00,0,0,0.00,0.00,0,0
23251,13.58,0.00,11.14,0.00,0.89,0.73,0.81,0.00,0.00,0.0022,5.9978,5.81,1.00,0,0,0.00,0.00,0,0
23451,10.18,0.00,8.36,0.00,0.67,0.55,0.61,0.00,0.00,0.0022,5.9978,2.38,1.00,0,0,0.00,0.00,0,0
23651,7.64,0.00,6.27,0.00,0.50,0.41,0.46,0.00,0.00,0.0022,5.9978,0.98,1.00,0,0,0.00,0.00,0,0
23851,5.73,0.00,4.70,0.00,0.37,0.31,0.34,0.00,0.00,0.0022,5.9978,0.40,1.00,0,0,0.00,0.00,0,0
24051,4.30,0.00,3.53,0.00,0.28,0.23,0.26,0.00,0.00,0.0022,5.9978,0.16,1.00,0,0,0.00,0.00,0,0
24251,3.22,0.00,2.64,0.00,0.21,0.17,0.19,0.00,0.00,0.0022,5.9978,0.07,1.00,0,0,0.00,0.00,0,0
24451,2.42,0.00,1.98,0.00,0.16,0.13,0.14,0.00,0.00,0.0022,5.9978,0.03,1.00,0,0,0.00,0.00,0,0
24651,1.81,0.00,1.49,0.00,0.12,0.10,0.11,0.00,0.00,0.0022,5.9978,0.01,1.00,0,0,0.00,0.00,0,0
24851,1.36,0.00,1.12,0.00,0.09,0.07,0.08,0.00,0.00,0.0022,5.9978,0.00,1.00,0,0,0.00,0.00,0,0
25051,1.02,0.00,0.84,0.00,0.07,0.05,0.06,0.00,0.00,0.0022,5.9978,0.00,1.00,0,0,0.00,0.00,0,0
25251,0.76,0.00,0.63,0.00,0.05,0.04,0.05,0.00,0.00,0.0022,5.9978,0.00,1.00,0,0,0.00,0.00,0,0
25451,0.57,0.00,0.47,0.00,0.04,0.03,0.03,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
25651,0.43,0.00,0.35,0.00,0.03,0.02,0.03,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
25851,0.32,0.00,0.26,0.00,0.02,0.02,0.02,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
26051,0.24,0.00,0.20,0.00,0.02,0.01,0.01,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
26251,0.18,0.00,0.15,0.00,0.01,0.01,0.01,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
26451,0.14,0.00,0.11,0.00,0.01,0.01,0.01,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
26651,0.10,0.00,0.08,0.00,0.01,0.01,0.01,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
26851,0.08,0.00,0.06,0.00,0.01,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
27051,0.06,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
27251,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
27451,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
27651,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
27851,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
28051,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
28251,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
28451,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
28651,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
28851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
29051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
29251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
29451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
29651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
29851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
30051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
30251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
30451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
30651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
30851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
31051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
31251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
31451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
31651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
31851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
32051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
32251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
32451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
32651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
32851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
33051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
33251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
33451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
33651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
33851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
34051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
34251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
34451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
34651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
34851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
35051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
35251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
35451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
35651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
35851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
36051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
36251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
36451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
36651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
36851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
37051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
37251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
37451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0022,5.9978,0.00,0.00,0,0,0.00,0.00,0,0
