time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
27456,193.91,150.00,111.32,300.01,0.11,0.00,0.00,0.0044,5.9956,2303.41,0.00,0,0,0.00,0.00,15943,17337
27656,195.43,200.00,133.49,200.00,0.11,0.00,0.00,0.0044,5.9956,2452.92,0.00,0,0,0.00,0.00,14155,15250
27856,184.07,150.00,125.12,100.00,0.11,0.00,0.00,0.0044,5.9956,2657.83,0.00,0,0,0.00,0.00,12904,13589
28056,175.55,150.00,106.34,50.00,0.10,0.00,0.00,0.0044,5.9956,2741.77,0.00,0,0,0.00,0.00,11786,12303
28256,156.67,100.00,117.25,150.00,0.10,0.00,0.00,0.0044,5.9956,2715.67,0.00,0,0,0.00,0.00,10591,11160
28456,155.00,150.00,125.44,150.00,0.10,0.00,0.00,0.0044,5.9956,2647.38,0.00,0,0,0.00,0.00,9177,9883
28656,141.25,100.00,131.58,149.99,0.09,0.00,0.00,0.0044,5.9956,2619.41,0.00,0,0,0.00,0.00,7890,8652
28856,143.44,150.00,148.69,200.01,0.10,0.00,0.00,0.0044,5.9956,2166.03,0.00,0,0,0.00,0.00,6602,8270
29056,132.58,100.00,136.52,100.00,0.09,0.00,0.00,0.0044,5.9956,2586.18,0.00,0,0,0.00,0.00,7339,7547
29256,124.43,100.00,164.89,250.00,0.10,0.00,0.00,0.0044,5.9956,2744.42,0.00,0,0,0.00,0.00,9315,7986
29456,118.33,100.00,161.16,150.00,0.10,0.00,0.00,0.0044,5.9956,2895.31,0.00,0,0,0.00,0.00,11200,10018
29656,126.24,150.00,220.87,399.98,0.12,0.00,0.00,0.0044,5.9956,2957.12,0.00,0,0,0.00,0.00,11972,11621
29856,132.18,150.00,190.65,100.00,0.11,0.00,0.00,0.0044,5.9956,3048.04,0.00,0,0,0.00,0.00,13107,12510
30056,136.64,150.00,217.99,300.00,0.12,0.00,0.00,0.0044,5.9956,3117.28,0.00,0,0,0.00,0.00,13971,13222
30256,139.98,150.00,188.49,100.00,0.11,0.00,0.00,0.0044,5.9956,2930.92,0.00,0,0,0.00,0.00,13785,13924
30456,142.48,150.00,141.37,0.00,0.10,0.00,0.00,0.0044,5.9956,2597.94,0.00,0,0,0.00,0.00,12391,13196
30656,131.86,100.00,106.03,0.00,0.08,0.00,0.00,0.0044,5.9956,2265.40,0.00,0,0,0.00,0.00,10276,11746
30856,123.90,100.00,79.52,0.00,0.07,0.00,0.00,0.0044,5.9956,2108.71,0.00,0,0,0.00,0.00,9411,11194
31056,117.92,100.00,109.64,200.00,0.08,0.00,0.00,0.0044,5.9956,2004.53,0.00,0,0,0.00,0.00,7214,9205
31256,100.94,50.00,107.23,100.00,0.07,0.00,0.00,0.0044,5.9956,2001.85,0.00,0,0,0.00,0.00,4667,6664
31456,100.71,100.00,92.92,50.00,0.07,0.00,0.00,0.0044,5.9956,2066.36,0.00,0,0,0.00,0.00,2285,4153
31656,88.03,50.00,107.19,149.99,0.07,0.00,0.00,0.0044,5.9956,2132.78,0.00,0,0,0.00,0.00,1678,1721
31856,78.52,50.00,155.40,300.02,0.08,0.00,0.00,0.0044,5.9956,2407.67,0.00,0,0,0.00,0.00,5110,2036
32056,83.89,100.00,154.05,150.00,0.08,0.00,0.00,0.0044,5.9956,2659.78,0.00,0,0,0.00,0.00,8259,3930
32256,75.42,50.00,128.04,50.00,0.07,0.00,0.00,0.0044,5.9956,2644.97,0.00,0,0,0.00,0.00,8074,6777
32456,69.06,50.00,196.03,400.00,0.09,0.00,0.00,0.0044,5.9956,2447.86,0.00,0,0,0.00,0.00,5612,6592
32656,76.80,100.00,209.52,249.99,0.10,0.00,0.00,0.0044,5.9956,2445.20,0.00,0,0,0.00,0.00,5579,5882
32856,82.60,100.00,194.64,150.00,0.10,0.00,0.00,0.0044,5.9956,2300.44,0.00,0,0,0.00,0.00,3874,5274
33056,74.45,50.00,195.98,200.00,0.09,0.00,0.00,0.0044,5.9956,2220.66,0.00,0,0,0.00,0.00,2775,4110
33256,68.34,50.00,246.99,400.00,0.11,0.00,0.00,0.0044,5.9956,2288.46,0.00,0,0,0.00,0.00,3622,2657
33456,76.25,100.00,197.74,50.00,0.10,0.00,0.00,0.0044,5.9956,2569.99,0.00,0,0,0.00,0.00,7137,3627
33656,69.69,50.00,160.80,50.00,0.08,0.00,0.00,0.0044,5.9956,2613.31,0.00,0,0,0.00,0.00,7678,6139
33856,77.27,100.00,195.61,300.02,0.09,0.00,0.00,0.0044,5.9956,2467.85,0.00,0,0,0.00,0.00,5956,7021
34056,70.45,50.00,221.70,299.99,0.10,0.00,0.00,0.0044,5.9956,2402.19,0.00,0,0,0.00,0.00,5042,5817
34256,77.84,100.00,241.28,300.01,0.11,0.00,0.00,0.0044,5.9956,2426.50,0.00,0,0,0.00,0.00,5345,5096
34456,83.38,100.00,255.96,300.00,0.12,0.00,0.00,0.0044,5.9956,2528.93,0.00,0,0,0.00,0.00,6625,6079
34656,75.03,50.00,241.97,199.99,0.11,0.00,0.00,0.0044,5.9956,2505.29,0.00,0,0,0.00,0.00,6329,6761
34856,81.28,100.00,243.98,250.01,0.11,0.00,0.00,0.0044,5.9956,2495.61,0.00,0,0,0.00,0.00,6208,6508
35056,85.96,100.00,245.48,250.01,0.12,0.00,0.00,0.0044,5.9956,2499.64,0.00,0,0,0.00,0.00,6259,6293
35256,89.47,100.00,209.11,100.00,0.10,0.00,0.00,0.0044,5.9956,2440.81,0.00,0,0,0.00,0.00,5524,5735
35456,79.60,50.00,181.83,100.00,0.09,0.00,0.00,0.0044,5.9956,2442.32,0.00,0,0,0.00,0.00,5543,5511
35656,84.70,100.00,173.87,149.99,0.09,0.00,0.00,0.0044,5.9956,2417.33,0.00,0,0,0.00,0.00,5231,5288
35856,88.53,100.00,155.41,100.00,0.08,0.00,0.00,0.0044,5.9956,2432.70,0.00,0,0,0.00,0.00,5423,5336
36056,78.89,50.00,204.06,350.00,0.10,0.00,0.00,0.0044,5.9956,2413.39,0.00,0,0,0.00,0.00,5182,5225
36256,84.17,100.00,203.04,200.00,0.10,0.00,0.00,0.0044,5.9956,2419.58,0.00,0,0,0.00,0.00,5259,5141
36456,88.13,100.00,177.28,100.00,0.09,0.00,0.00,0.0044,5.9956,2526.10,0.00,0,0,0.00,0.00,6589,5944
36656,78.60,50.00,157.96,100.00,0.08,0.00,0.00,0.0044,5.9956,2472.13,0.00,0,0,0.00,0.00,5915,6715
36856,83.95,100.00,155.97,150.01,0.08,0.00,0.00,0.0044,5.9956,2429.55,0.00,0,0,0.00,0.00,5383,6086
37056,87.96,100.00,154.48,150.00,0.08,0.00,0.00,0.0044,5.9956,2294.02,0.00,0,0,0.00,0.00,3691,4899
37256,78.47,50.00,140.86,100.00,0.08,0.00,0.00,0.0044,5.9956,2178.03,0.00,0,0,0.00,0.00,2243,3087
37456,71.35,50.00,130.64,100.00,0.07,0.00,0.00,0.0044,5.9956,2256.60,0.00,0,0,0.00,0.00,3224,2276
37656,66.01,50.00,122.98,99.99,0.07,0.00,0.00,0.0044,5.9956,2341.26,0.00,0,0,0.00,0.00,4281,3614
37856,62.01,50.00,104.74,50.00,0.06,0.00,0.00,0.0044,5.9956,2494.02,0.00,0,0,0.00,0.00,6189,5228
38056,59.01,50.00,116.05,150.00,0.06,0.00,0.00,0.0044,5.9956,2464.11,0.00,0,0,0.00,0.00,5815,6291
38256,69.26,100.00,99.54,50.00,0.06,0.00,0.00,0.0044,5.9956,2293.78,0.00,0,0,0.00,0.00,4188,5601
38456,64.44,50.00,99.65,100.00,0.06,0.00,0.00,0.0044,5.9956,2238.41,0.00,0,0,0.00,0.00,2997,3610
38656,60.83,50.00,112.24,150.00,0.06,0.00,0.00,0.0044,5.9956,2215.73,0.00,0,0,0.00,0.00,2713,2764
38856,58.12,50.00,121.68,150.00,0.06,0.00,0.00,0.0044,5.9956,2396.53,0.00,0,0,0.00,0.00,4971,3282
39056,56.09,50.00,228.76,550.00,0.10,0.00,0.00,0.0044,5.9956,2569.14,0.00,0,0,0.00,0.00,7127,3848
39256,54.57,50.00,171.57,0.00,0.08,0.00,0.00,0.0044,5.9956,2607.84,0.00,0,0,0.00,0.00,7610,5898
39456,53.43,50.00,228.68,400.01,0.10,0.00,0.00,0.0044,5.9956,2393.61,0.00,0,0,0.00,0.00,5815,7028
39656,52.57,50.00,184.01,50.00,0.08,0.00,0.00,0.0044,5.9956,2233.22,0.00,0,0,0.00,0.00,4550,6084
39856,64.43,100.00,150.51,50.00,0.07,0.00,0.00,0.0044,5.9956,2331.69,0.00,0,0,0.00,0.00,4161,4128
40056,60.82,50.00,162.88,200.00,0.08,0.00,0.00,0.0044,5.9956,2464.50,0.00,0,0,0.00,0.00,5820,4880
40256,70.62,100.00,184.66,250.01,0.09,0.00,0.00,0.0044,5.9956,2492.02,0.00,0,0,0.00,0.00,6164,5825
40456,65.46,50.00,176.00,150.00,0.08,0.00,0.00,0.0044,5.9956,2482.20,0.00,0,0,0.00,0.00,0,5934
40656,74.10,100.00,169.50,150.00,0.08,0.00,0.00,0.0044,5.9956,2476.42,0.00,0,0,0.00,0.00,5969,5860
40856,80.57,100.00,189.62,250.01,0.09,0.00,0.00,0.0044,5.9956,2456.41,0.00,0,0,0.00,0.00,5719,5965
41056,72.93,50.00,242.22,400.00,0.11,0.00,0.00,0.0044,5.9956,2472.42,0.00,0,0,0.00,0.00,5919,6140
