time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
17849,367.26,350.00,4.38,0.00,12.16,0.00,0.00,0.0022,5.9978,3020.30,0.00,0,0,0.00,0.00,29792,29752
18049,375.45,400.00,3.29,0.00,12.39,0.00,0.00,0.0022,5.9978,3008.32,0.00,0,0,0.00,0.00,29868,29852
18249,369.09,350.00,2.46,0.00,12.16,0.00,0.00,0.0022,5.9978,3003.41,0.00,0,0,0.00,0.00,29905,29899
18449,376.81,400.00,1.85,0.00,12.39,0.00,0.00,0.0022,5.9978,3020.92,0.00,0,0,0.00,0.00,29792,29751
18649,382.61,400.00,1.39,0.00,12.57,0.00,0.00,0.0022,5.9978,2962.17,0.00,0,0,0.00,0.00,29752,29828
18849,374.46,350.00,1.04,0.00,12.29,0.00,0.00,0.0022,5.9978,2780.34,0.00,0,0,0.00,0.00,28774,29214
19049,368.34,350.00,0.78,0.00,12.08,0.00,0.00,0.0022,5.9978,2739.47,0.00,0,0,0.00,0.00,28230,28752
19249,363.76,350.00,0.58,0.00,11.92,0.00,0.00,0.0022,5.9978,2689.13,0.00,0,0,0.00,0.00,26924,27546
19449,347.82,300.00,0.44,0.00,11.40,0.00,0.00,0.0022,5.9978,2694.11,0.00,0,0,0.00,0.00,25683,26295
19649,348.36,350.00,0.33,0.00,11.41,0.00,0.00,0.0022,5.9978,2716.63,0.00,0,0,0.00,0.00,24542,25109
19849,323.77,250.00,0.25,0.00,10.60,0.00,0.00,0.0022,5.9978,2765.85,0.00,0,0,0.00,0.00,23500,23969
20049,317.83,300.00,0.19,0.00,10.41,0.00,0.00,0.0022,5.9978,2786.01,0.00,0,0,0.00,0.00,22434,22862
20249,313.37,300.00,0.14,0.00,10.26,0.00,0.00,0.0022,5.9978,2768.67,0.00,0,0,0.00,0.00,21350,21813
20449,297.53,250.00,0.10,0.00,9.74,0.00,0.00,0.0022,5.9978,2787.17,0.00,0,0,0.00,0.00,20377,20803
20649,285.65,250.00,25.08,99.99,10.17,0.00,0.00,0.0022,5.9978,2834.74,0.00,0,0,0.00,0.00,19419,19750
20849,276.74,250.00,43.81,100.00,10.49,0.00,0.00,0.0022,5.9978,3029.91,0.00,0,0,0.00,0.00,19260,19201
21049,257.55,200.00,57.86,100.00,10.32,0.00,0.00,0.0022,5.9978,3072.73,0.00,0,0,0.00,0.00,19613,19468
21249,255.66,250.00,143.39,400.00,13.06,0.00,0.00,0.0022,5.9978,3029.79,0.00,0,0,0.00,0.00,19848,19789
21449,254.25,250.00,132.54,100.00,12.66,0.00,0.00,0.0022,5.9978,3012.20,0.00,0,0,0.00,0.00,19910,19886
21649,240.69,200.00,149.41,199.99,12.77,0.00,0.00,0.0022,5.9978,3045.00,0.00,0,0,0.00,0.00,20052,19963
21849,243.01,250.00,124.55,50.00,12.03,0.00,0.00,0.0022,5.9978,3050.43,0.00,0,0,0.00,0.00,20317,20217
22049,232.26,200.00,130.92,150.00,11.88,0.00,0.00,0.0022,5.9978,2923.06,0.00,0,0,0.00,0.00,20187,20341
22249,236.70,250.00,98.19,0.00,10.96,0.00,0.00,0.0022,5.9978,2890.40,0.00,0,0,0.00,0.00,19494,19714
22449,227.52,200.00,73.64,0.00,9.86,0.00,0.00,0.0022,5.9978,2877.03,0.00,0,0,0.00,0.00,18779,19025
22649,233.14,250.00,105.23,200.00,11.07,0.00,0.00,0.0022,5.9978,2929.15,0.00,0,0,0.00,0.00,18156,18298
22849,224.86,200.00,128.92,200.00,11.58,0.00,0.00,0.0022,5.9978,2970.98,0.00,0,0,0.00,0.00,17873,17932
23049,218.64,200.00,109.19,50.00,10.73,0.00,0.00,0.0022,5.9978,3040.59,0.00,0,0,0.00,0.00,18031,17950
23249,213.98,200.00,119.39,150.00,10.91,0.00,0.00,0.0022,5.9978,3048.63,0.00,0,0,0.00,0.00,18280,18183
23449,222.99,250.00,114.55,100.00,11.05,0.00,0.00,0.0022,5.9978,3051.92,0.00,0,0,0.00,0.00,18531,18428
23649,217.24,200.00,85.91,0.00,9.92,0.00,0.00,0.0022,5.9978,3021.27,0.00,0,0,0.00,0.00,18741,18699
23849,212.93,200.00,64.43,0.00,9.08,0.00,0.00,0.0022,5.9978,3008.71,0.00,0,0,0.00,0.00,18838,18821
24049,222.20,250.00,48.32,0.00,8.85,0.00,0.00,0.0022,5.9978,3024.05,0.00,0,0,0.00,0.00,19059,19011
24249,216.65,200.00,36.24,0.00,8.28,0.00,0.00,0.0022,5.9978,3009.85,0.00,0,0,0.00,0.00,19168,19149
24449,212.49,200.00,27.18,0.00,7.84,0.00,0.00,0.0022,5.9978,2943.55,0.00,0,0,0.00,0.00,18929,19042
24649,209.36,200.00,20.39,0.00,7.52,0.00,0.00,0.0022,5.9978,2954.02,0.00,0,0,0.00,0.00,18739,18831
24849,219.52,250.00,15.29,0.00,7.68,0.00,0.00,0.0022,5.9978,2981.17,0.00,0,0,0.00,0.00,18549,18587
25049,214.64,200.00,11.47,0.00,7.40,0.00,0.00,0.0022,5.9978,2939.81,0.00,0,0,0.00,0.00,18256,18377
25249,210.98,200.00,8.60,0.00,7.19,0.00,0.00,0.0022,5.9978,2889.26,0.00,0,0,0.00,0.00,17721,17943
25449,208.24,200.00,6.45,0.00,7.03,0.00,0.00,0.0022,5.9978,2922.64,0.00,0,0,0.00,0.00,17283,17438
25649,206.18,200.00,4.84,0.00,6.91,0.00,0.00,0.0022,5.9978,2928.31,0.00,0,0,0.00,0.00,16882,17026
25849,204.63,200.00,28.63,100.00,7.63,0.00,0.00,0.0022,5.9978,2938.64,0.00,0,0,0.00,0.00,16480,16603
26049,203.47,200.00,21.47,0.00,7.36,0.00,0.00,0.0022,5.9978,2882.39,0.00,0,0,0.00,0.00,15941,16177
26249,190.11,150.00,41.10,100.00,7.57,0.00,0.00,0.0022,5.9978,2919.83,0.00,0,0,0.00,0.00,15415,15576
26449,192.58,200.00,43.33,50.00,7.72,0.00,0.00,0.0022,5.9978,2906.68,0.00,0,0,0.00,0.00,14863,15050
26649,181.93,150.00,45.00,50.00,7.43,0.00,0.00,0.0022,5.9978,2921.78,0.00,0,0,0.00,0.00,14448,14605
26849,186.45,200.00,133.75,400.01,10.48,0.00,0.00,0.0022,5.9978,2935.96,0.00,0,0,0.00,0.00,14074,14203
27049,177.34,150.00,125.31,100.00,9.90,0.00,0.00,0.0022,5.9978,2948.17,0.00,0,0,0.00,0.00,13638,13742
27249,170.50,150.00,93.98,0.00,8.66,0.00,0.00,0.0022,5.9978,2953.17,0.00,0,0,0.00,0.00,13355,13449
27449,165.38,150.00,120.49,200.00,9.35,0.00,0.00,0.0022,5.9978,2948.82,0.00,0,0,0.00,0.00,13099,13202
27649,174.03,200.00,140.36,199.99,10.29,0.00,0.00,0.0022,5.9978,2947.04,0.00,0,0,0.00,0.00,12831,12937
27849,168.02,150.00,105.27,0.00,8.94,0.00,0.00,0.0022,5.9978,2978.31,0.00,0,0,0.00,0.00,12609,12653
28049,163.52,150.00,78.95,0.00,7.93,0.00,0.00,0.0022,5.9978,2606.67,0.00,0,0,0.00,0.00,11613,12400
28249,160.14,150.00,134.22,300.00,9.63,0.00,0.00,0.0022,5.9978,2818.41,0.00,0,0,0.00,0.00,10721,11085
28449,157.60,150.00,100.66,0.00,8.45,0.00,0.00,0.0022,5.9978,2885.62,0.00,0,0,0.00,0.00,11079,10960
28649,143.20,100.00,100.50,100.00,7.98,0.00,0.00,0.0022,5.9978,2881.15,0.00,0,0,0.00,0.00,11037,11275
28849,144.90,150.00,75.37,0.00,7.21,0.00,0.00,0.0022,5.9978,2898.84,0.00,0,0,0.00,0.00,11244,11131
29049,146.18,150.00,119.03,250.00,8.68,0.00,0.00,0.0022,5.9978,2932.96,0.00,0,0,0.00,0.00,11670,11237
29249,147.13,150.00,151.77,250.00,9.78,0.00,0.00,0.0022,5.9978,2993.27,0.00,0,0,0.00,0.00,12423,11348
29449,135.35,100.00,163.83,200.00,9.79,0.00,0.00,0.0022,5.9978,2839.17,0.00,0,0,0.00,0.00,11200,11522
29649,139.01,150.00,185.37,250.00,10.62,0.00,0.00,0.0022,5.9978,2750.44,0.00,0,0,0.00,0.00,10217,10717
29849,129.26,100.00,176.53,150.01,10.01,0.00,0.00,0.0022,5.9978,2747.70,0.00,0,0,0.00,0.00,9356,9651
30049,134.44,150.00,132.40,0.00,8.73,0.00,0.00,0.0022,5.9978,2778.58,0.00,0,0,0.00,0.00,9742,9540
30249,125.83,100.00,186.80,350.00,10.23,0.00,0.00,0.0022,5.9978,2770.75,0.00,0,0,0.00,0.00,9644,9558
30449,119.37,100.00,177.60,150.00,9.72,0.00,0.00,0.0022,5.9978,2744.50,0.00,0,0,0.00,0.00,9316,9505
30649,127.03,150.00,170.70,149.99,9.74,0.00,0.00,0.0022,5.9978,2751.67,0.00,0,0,0.00,0.00,9406,9256
30849,120.27,100.00,203.03,300.01,10.58,0.00,0.00,0.0022,5.9978,2714.60,0.00,0,0,0.00,0.00,8943,9417
31049,115.21,100.00,264.77,450.00,12.43,0.00,0.00,0.0022,5.9978,2699.42,0.00,0,0,0.00,0.00,8754,9063
31249,123.90,150.00,248.58,200.00,12.19,0.00,0.00,0.0022,5.9978,2733.20,0.00,0,0,0.00,0.00,9175,8967
31449,117.93,100.00,236.43,200.00,11.60,0.00,0.00,0.0022,5.9978,2570.83,0.00,0,0,0.00,0.00,8289,9148
31649,113.45,100.00,202.32,100.00,10.33,0.00,0.00,0.0022,5.9978,2640.53,0.00,0,0,0.00,0.00,8018,8158
31849,110.08,100.00,176.74,100.00,9.39,0.00,0.00,0.0022,5.9978,2703.87,0.00,0,0,0.00,0.00,8809,8196
32049,107.56,100.00,182.56,200.00,9.49,0.00,0.00,0.0022,5.9978,2695.02,0.00,0,0,0.00,0.00,8699,8791
32249,105.67,100.00,186.92,200.00,9.58,0.00,0.00,0.0022,5.9978,2691.40,0.00,0,0,0.00,0.00,8653,8937
32449,116.75,150.00,140.19,0.00,8.41,0.00,0.00,0.0022,5.9978,2729.92,0.00,0,0,0.00,0.00,9134,8656
32649,112.57,100.00,130.14,100.00,7.94,0.00,0.00,0.0022,5.9978,2705.45,0.00,0,0,0.00,0.00,8829,9069
32849,109.42,100.00,197.61,400.01,10.05,0.00,0.00,0.0022,5.9978,2695.67,0.00,0,0,0.00,0.00,8707,9041
33049,107.07,100.00,148.21,0.00,8.35,0.00,0.00,0.0022,5.9978,2680.98,0.00,0,0,0.00,0.00,8523,8491
33249,117.80,150.00,136.15,100.00,8.31,0.00,0.00,0.0022,5.9978,2744.69,0.00,0,0,0.00,0.00,9319,8933
33449,113.35,100.00,177.12,300.00,9.51,0.00,0.00,0.0022,5.9978,2691.27,0.00,0,0,0.00,0.00,8710,9328
33649,110.01,100.00,182.83,199.99,9.58,0.00,0.00,0.0022,5.9978,2694.98,0.00,0,0,0.00,0.00,8698,8836
33849,107.51,100.00,187.13,200.01,9.64,0.00,0.00,0.0022,5.9978,2213.18,0.00,0,0,0.00,0.00,7425,8999
34049,105.63,100.00,190.35,200.00,9.69,0.00,0.00,0.0022,5.9978,2323.48,0.00,0,0,0.00,0.00,6247,7601
34249,104.22,100.00,192.76,200.00,9.72,0.00,0.00,0.0022,5.9978,2348.18,0.00,0,0,0.00,0.00,4367,5520
34449,103.17,100.00,169.57,100.00,8.93,0.00,0.00,0.0022,5.9978,2562.45,0.00,0,0,0.00,0.00,7043,5164
34649,102.38,100.00,152.18,100.00,8.33,0.00,0.00,0.0022,5.9978,2610.22,0.00,0,0,0.00,0.00,7640,6725
34849,89.28,50.00,139.13,100.00,7.47,0.00,0.00,0.0022,5.9978,2572.19,0.00,0,0,0.00,0.00,7165,7545
35049,91.96,100.00,154.35,200.00,8.06,0.00,0.00,0.0022,5.9978,2502.53,0.00,0,0,0.00,0.00,6295,6681
35249,93.97,100.00,115.76,0.00,6.86,0.00,0.00,0.0022,5.9978,2494.48,0.00,0,0,0.00,0.00,6194,6489
35449,95.48,100.00,124.32,150.00,7.19,0.00,0.00,0.0022,5.9978,2504.30,0.00,0,0,0.00,0.00,6317,6224
35649,96.61,100.00,155.74,249.99,8.26,0.00,0.00,0.0022,5.9978,2474.72,0.00,0,0,0.00,0.00,5948,5811
35849,84.96,50.00,191.81,300.01,9.06,0.00,0.00,0.0022,5.9978,2460.09,0.00,0,0,0.00,0.00,5765,5764
36049,88.72,100.00,243.86,400.01,10.88,0.00,0.00,0.0022,5.9978,2450.21,0.00,0,0,0.00,0.00,5642,5679
36249,91.54,100.00,232.89,199.99,10.62,0.00,0.00,0.0022,5.9978,2441.05,0.00,0,0,0.00,0.00,5527,5769
36449,81.15,50.00,187.17,50.00,8.78,0.00,0.00,0.0022,5.9978,2448.81,0.00,0,0,0.00,0.00,5624,5354
36649,85.87,100.00,190.37,200.00,9.04,0.00,0.00,0.0022,5.9978,2445.59,0.00,0,0,0.00,0.00,5584,5692
36849,89.40,100.00,155.28,50.00,8.01,0.00,0.00,0.0022,5.9978,2372.60,0.00,0,0,0.00,0.00,4672,5288
37049,79.55,50.00,141.46,100.00,7.23,0.00,0.00,0.0022,5.9978,2466.86,0.00,0,0,0.00,0.00,5849,5282
37249,84.66,100.00,118.60,50.00,6.65,0.00,0.00,0.0022,5.9978,2473.46,0.00,0,0,0.00,0.00,5932,6164
37449,76.00,50.00,113.95,100.00,6.22,0.00,0.00,0.0022,5.9978,2372.49,0.00,0,0,0.00,0.00,4671,5165
37649,82.00,100.00,97.96,50.00,5.89,0.00,0.00,0.0022,5.9978,2428.73,0.00,0,0,0.00,0.00,5373,4839
37849,74.00,50.00,98.47,100.00,5.64,0.00,0.00,0.0022,5.9978,2411.77,0.00,0,0,0.00,0.00,5161,5198
38049,68.00,50.00,136.35,250.00,6.69,0.00,0.00,0.0022,5.9978,2522.90,0.00,0,0,0.00,0.00,6549,5497
38249,76.00,100.00,114.76,50.00,6.24,0.00,0.00,0.0022,5.9978,2475.94,0.00,0,0,0.00,0.00,5963,6484
38449,69.50,50.00,111.07,100.00,5.91,0.00,0.00,0.0022,5.9978,2410.63,0.00,0,0,0.00,0.00,5147,5682
38649,77.12,100.00,145.80,249.99,7.30,0.00,0.00,0.0022,5.9978,2332.35,0.00,0,0,0.00,0.00,4170,5051
38849,70.34,50.00,134.35,100.00,6.70,0.00,0.00,0.0022,5.9978,2274.69,0.00,0,0,0.00,0.00,3450,4014
39049,65.26,50.00,113.26,50.00,5.84,0.00,0.00,0.0022,5.9978,2420.67,0.00,0,0,0.00,0.00,5273,3911
39249,61.44,50.00,97.45,50.00,5.20,0.00,0.00,0.0022,5.9978,2526.55,0.00,0,0,0.00,0.00,6595,5661
39449,58.58,50.00,85.59,50.00,4.72,0.00,0.00,0.0022,5.9978,2451.83,0.00,0,0,0.00,0.00,5662,6050
39649,68.94,100.00,76.69,50.00,4.77,0.00,0.00,0.0022,5.9978,2492.14,0.00,0,0,0.00,0.00,0,5585
39849,64.20,50.00,82.52,100.00,4.80,0.00,0.00,0.0022,5.9978,2535.34,0.00,0,0,0.00,0.00,6705,5845
40049,60.65,50.00,74.39,50.00,4.42,0.00,0.00,0.0022,5.9978,2455.44,0.00,0,0,0.00,0.00,5707,6162
40249,70.49,100.00,80.79,100.00,4.95,0.00,0.00,0.0022,5.9978,2462.71,0.00,0,0,0.00,0.00,5798,5377
40449,77.87,100.00,73.09,50.00,4.94,0.00,0.00,0.0022,5.9978,2425.69,0.00,0,0,0.00,0.00,5335,5471
40649,70.90,50.00,67.32,50.00,4.52,0.00,0.00,0.0022,5.9978,2384.92,0.00,0,0,0.00,0.00,4826,5098
40849,65.68,50.00,75.49,100.00,4.62,0.00,0.00,0.0022,5.9978,2373.34,0.00,0,0,0.00,0.00,4682,4482
41049,74.26,100.00,69.12,50.00,4.69,0.00,0.00,0.0022,5.9978,2507.16,0.00,0,0,0.00,0.00,6353,4967
