time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,rl_speed_mph,rr_speed_mph,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
7452,0.00,0.00,55.00,100.00,0.00,3.60,1.80,0.00,0.00,0.0000,6.0000,1812.66,0.00,0,0,0.00,0.00,0,0
7652,0.00,0.00,66.25,100.00,0.00,4.34,2.17,0.00,0.00,0.0000,6.0000,1830.78,0.00,0,0,0.00,0.00,0,0
7852,0.00,0.00,99.69,200.00,0.00,6.52,3.26,0.00,0.00,0.0000,6.0000,1852.61,0.00,0,0,0.00,0.00,0,0
8052,0.00,0.00,74.77,0.00,0.00,4.89,2.45,0.00,0.00,0.0000,6.0000,1861.55,0.00,0,0,0.00,0.00,0,0
8252,0.00,0.00,106.08,200.00,0.00,6.94,3.47,0.00,0.00,0.0000,6.0000,1897.21,0.00,0,0,0.00,0.00,0,0
8452,0.00,0.00,154.56,300.00,0.00,10.12,5.06,0.00,0.00,0.0000,6.0000,1989.90,0.00,0,0,0.00,0.00,0,0
8652,0.00,0.00,140.92,100.00,0.00,9.22,4.61,0.00,0.00,0.0000,6.0000,1995.86,0.00,0,0,0.00,0.00,0,0
8852,0.00,0.00,168.19,250.00,0.00,11.01,5.50,0.00,0.00,0.0000,6.0000,2090.79,0.00,0,0,0.00,0.00,1153,200
9052,0.00,0.00,126.14,0.00,0.00,8.26,4.13,0.00,0.00,0.0000,6.0000,2298.95,0.00,0,0,0.00,0.00,3753,928
9252,0.00,0.00,94.61,0.00,0.00,6.19,3.10,0.00,0.00,0.0000,6.0000,2424.21,0.00,0,0,0.00,0.00,5317,2607
9452,0.00,0.00,70.95,0.00,0.00,4.64,2.32,0.00,0.00,0.0000,6.0000,2625.60,0.00,0,0,0.00,0.00,7832,4783
9652,0.00,0.00,53.22,0.00,0.00,3.48,1.74,0.00,0.00,0.0000,6.0000,2552.88,0.00,0,0,0.00,0.00,6924,6510
9852,0.00,0.00,52.41,50.00,0.00,3.43,1.72,0.00,0.00,0.0000,6.0000,2560.22,0.00,0,0,0.00,0.00,7015,6892
10052,12.50,50.00,39.31,0.00,0.82,2.57,1.70,0.00,0.00,0.0000,6.0000,2393.63,0.00,0,0,0.00,0.00,5491,6704
10252,34.38,100.00,54.48,100.00,2.25,3.57,2.91,0.00,0.00,0.0000,6.0000,2161.23,0.00,0,0,0.00,0.00,2557,4235
10452,38.28,50.00,65.86,100.00,2.51,4.31,3.41,0.00,0.00,0.0000,6.0000,2328.12,0.00,0,0,0.00,0.00,4117,2174
10652,41.21,50.00,149.40,400.00,2.70,9.78,6.24,0.00,0.00,0.0000,6.0000,2678.72,0.00,0,0,0.00,0.00,8495,2604
10852,30.91,0.00,124.55,50.00,2.02,8.15,5.09,0.00,0.00,0.0000,6.0000,2940.40,0.00,0,0,0.00,0.00,11763,3320
11052,35.68,50.00,93.41,0.00,2.34,6.11,4.22,0.00,0.00,0.0000,6.0000,3041.19,0.00,0,0,0.00,0.00,13021,4314
11252,39.26,50.00,82.56,50.00,2.57,5.40,3.99,0.00,0.00,0.0000,6.0000,2976.87,0.00,0,0,0.00,0.00,12218,6191
11452,41.95,50.00,74.42,50.00,2.75,4.87,3.81,0.00,0.00,0.0000,6.0000,2682.37,0.00,0,0,0.00,0.00,8541,8428
11652,56.46,100.00,105.81,200.00,3.70,6.93,5.31,0.00,0.00,0.0000,6.0000,2469.88,0.00,0,0,0.00,0.00,7121,8182
11852,67.34,100.00,91.86,50.00,4.41,6.01,5.21,0.00,0.00,0.0000,6.0000,2591.82,0.00,0,0,0.00,0.00,7410,6571
12052,75.51,100.00,68.90,0.00,4.94,4.51,4.73,0.00,0.00,0.0000,6.0000,2746.73,0.00,0,0,0.00,0.00,9344,7005
12252,81.63,100.00,76.67,100.00,5.34,5.02,5.18,0.00,0.00,0.0000,6.0000,2856.26,0.00,0,0,0.00,0.00,10712,8467
12452,98.72,150.00,82.50,100.00,6.46,5.40,5.93,0.00,0.00,0.0000,6.0000,2888.64,0.00,0,0,0.00,0.00,11116,10059
12652,99.04,100.00,61.88,0.00,6.48,4.05,5.27,0.00,0.00,0.0000,6.0000,2908.31,0.00,0,0,0.00,0.00,11362,10686
12852,111.78,150.00,46.41,0.00,7.32,3.04,5.18,0.00,0.00,0.0000,6.0000,2967.56,0.00,0,0,0.00,0.00,12102,11222
13052,121.34,150.00,34.81,0.00,7.94,2.28,5.11,0.00,0.00,0.0000,6.0000,3012.31,0.00,0,0,0.00,0.00,12661,11823
13252,128.50,150.00,51.10,100.00,8.41,3.34,5.88,0.00,0.00,0.0000,6.0000,3025.52,0.00,0,0,0.00,0.00,12901,12850
13452,133.88,150.00,38.33,0.00,8.76,2.51,5.64,0.00,0.00,0.0000,6.0000,3050.45,0.00,0,0,0.00,0.00,13137,12991
13652,137.91,150.00,28.75,0.00,9.03,1.88,5.45,0.00,0.00,0.0000,6.0000,3092.67,0.00,0,0,0.00,0.00,13664,13209
13852,153.43,200.00,21.56,0.00,10.04,1.41,5.73,0.00,0.00,0.0000,6.0000,3095.56,0.00,0,0,0.00,0.00,13924,13733
14052,152.57,150.00,16.17,0.00,9.99,1.06,5.52,0.00,0.00,0.0000,6.0000,3157.22,0.00,0,0,0.00,0.00,14470,14078
14252,164.43,200.00,12.13,0.00,10.76,0.79,5.78,0.00,0.00,0.0000,6.0000,3202.00,0.00,0,0,0.00,0.00,15029,14314
14452,173.32,200.00,9.10,0.00,11.34,0.60,5.97,0.00,0.00,0.0000,6.0000,3200.82,0.00,0,0,0.00,0.00,15089,14688
14652,167.49,150.00,6.82,0.00,10.96,0.45,5.70,0.00,0.00,0.0000,6.0000,3220.82,0.00,0,0,0.00,0.00,15914,15473
14852,175.62,200.00,55.12,200.00,11.49,3.61,7.55,0.00,0.00,0.0000,6.0000,3261.01,0.00,0,0,0.00,0.00,16726,16204
15052,194.21,250.00,91.34,200.00,12.71,5.98,9.34,0.00,0.00,0.0000,6.0000,3277.47,0.00,0,0,0.00,0.00,17597,17043
15252,195.66,200.00,68.50,0.00,12.81,4.48,8.64,0.00,0.00,0.0000,6.0000,3284.21,0.00,0,0,0.00,0.00,18397,17829
15452,196.75,200.00,51.38,0.00,12.88,3.36,8.12,0.00,0.00,0.0000,6.0000,3286.97,0.00,0,0,0.00,0.00,19290,18717
15652,210.06,250.00,38.53,0.00,13.75,2.52,8.14,0.00,0.00,0.0000,6.0000,3261.22,0.00,0,0,0.00,0.00,20036,19514
15852,220.04,250.00,28.90,0.00,14.40,1.89,8.15,0.00,0.00,0.0022,5.9978,3257.08,0.00,0,0,0.00,0.00,20908,20394
16052,227.53,250.00,21.67,0.00,14.89,1.42,8.16,0.00,0.00,0.0022,5.9978,3263.38,0.00,0,0,0.00,0.00,21571,21045
16252,233.15,250.00,16.26,0.00,15.26,1.06,8.16,0.00,0.00,0.0022,5.9978,3225.96,0.00,0,0,0.00,0.00,21712,21261
16452,249.86,300.00,12.19,0.00,16.35,0.80,8.58,0.00,0.00,0.0022,5.9978,3242.63,0.00,0,0,0.00,0.00,22507,22022
16652,249.90,250.00,9.14,0.00,16.36,0.60,8.48,0.00,0.00,0.0022,5.9978,3217.46,0.00,0,0,0.00,0.00,23166,22732
16852,262.42,300.00,44.36,150.00,17.18,2.90,10.04,0.00,0.00,0.0022,5.9978,3207.15,0.00,0,0,0.00,0.00,23971,23557
17052,271.82,300.00,95.77,250.00,17.79,6.27,12.03,0.00,0.00,0.0022,5.9978,3170.93,0.00,0,0,0.00,0.00,24541,24200
17252,278.86,300.00,96.83,100.00,18.25,6.34,12.29,0.00,0.00,0.0022,5.9978,3148.09,0.00,0,0,0.00,0.00,25177,24881
17452,284.15,300.00,72.62,0.00,18.60,4.75,11.68,0.00,0.00,0.0022,5.9978,3153.14,0.00,0,0,0.00,0.00,25796,25490
17652,288.11,300.00,54.46,0.00,18.86,3.56,11.21,0.00,0.00,0.0022,5.9978,3088.33,0.00,0,0,0.00,0.00,25948,25772
17852,291.08,300.00,40.85,0.00,19.05,2.67,10.86,0.00,0.00,0.0022,5.9978,3128.66,0.00,0,0,0.00,0.00,26236,25979
18052,305.81,350.00,30.64,0.00,20.02,2.01,11.01,0.00,0.00,0.0022,5.9978,3118.30,0.00,0,0,0.00,0.00,26748,26512
18252,304.36,300.00,22.98,0.00,19.92,1.50,10.71,0.00,0.00,0.0022,5.9978,3088.46,0.00,0,0,0.00,0.00,27128,26952
18452,315.77,350.00,17.23,0.00,20.67,1.13,10.90,0.00,0.00,0.0022,5.9978,3036.23,0.00,0,0,0.00,0.00,27341,27269
18652,324.33,350.00,12.92,0.00,21.23,0.85,11.04,0.00,0.00,0.0022,5.9978,2928.76,0.00,0,0,0.00,0.00,27023,27166
18852,318.25,300.00,9.69,0.00,20.83,0.63,10.73,0.00,0.00,0.0022,5.9978,2905.22,0.00,0,0,0.00,0.00,26517,26707
19052,313.68,300.00,32.27,100.00,20.53,2.11,11.32,0.00,0.00,0.0022,5.9978,2935.58,0.00,0,0,0.00,0.00,26085,26214
19252,322.76,350.00,24.20,0.00,21.12,1.58,11.35,0.00,0.00,0.0022,5.9978,3005.61,0.00,0,0,0.00,0.00,25975,25964
19452,317.07,300.00,18.15,0.00,20.75,1.19,10.97,0.00,0.00,0.0022,5.9978,3099.90,0.00,0,0,0.00,0.00,26315,26116
19652,325.30,350.00,13.61,0.00,21.29,0.89,11.09,0.00,0.00,0.0022,5.9978,3127.00,0.00,0,0,0.00,0.00,26895,26642
19852,331.48,350.00,10.21,0.00,21.70,0.67,11.18,0.00,0.00,0.0022,5.9978,3144.50,0.00,0,0,0.00,0.00,27233,26945
20052,336.11,350.00,7.66,0.00,22.00,0.50,11.25,0.00,0.00,0.0022,5.9978,3116.79,0.00,0,0,0.00,0.00,27571,27338
20252,339.58,350.00,5.74,0.00,22.23,0.38,11.30,0.00,0.00,0.0022,5.9978,3073.44,0.00,0,0,0.00,0.00,27951,27805
20452,329.69,300.00,4.31,0.00,21.58,0.28,10.93,0.00,0.00,0.0022,5.9978,2958.08,0.00,0,0,0.00,0.00,28026,28110
20652,334.76,350.00,3.23,0.00,21.91,0.21,11.06,0.00,0.00,0.0022,5.9978,2925.23,0.00,0,0,0.00,0.00,27556,27706
20852,338.57,350.00,2.42,0.00,22.16,0.16,11.16,0.00,0.00,0.0022,5.9978,2825.69,0.00,0,0,0.00,0.00,26665,27014
21052,328.93,300.00,1.82,0.00,21.53,0.12,10.82,0.00,0.00,0.0022,5.9978,2758.04,0.00,0,0,0.00,0.00,25277,25761
21252,321.70,300.00,1.36,0.00,21.06,0.09,10.57,0.00,0.00,0.0022,5.9978,2814.82,0.00,0,0,0.00,0.00,24225,24596
21452,316.27,300.00,1.02,0.00,20.70,0.07,10.38,0.00,0.00,0.0022,5.9978,2924.15,0.00,0,0,0.00,0.00,23648,23800
21652,312.20,300.00,0.77,0.00,20.43,0.05,10.24,0.00,0.00,0.0022,5.9978,2948.45,0.00,0,0,0.00,0.00,23115,23219
21852,296.65,250.00,0.57,0.00,19.42,0.04,9.73,0.00,0.00,0.0022,5.9978,2981.15,0.00,0,0,0.00,0.00,22968,23006
22052,297.49,300.01,25.43,100.00,19.47,1.66,10.57,0.00,0.00,0.0022,5.9978,2966.68,0.00,0,0,0.00,0.00,22719,22786
22252,285.62,250.00,69.07,200.00,18.69,4.52,11.61,0.00,0.00,0.0022,5.9978,3018.35,0.00,0,0,0.00,0.00,22697,22661
22452,289.21,300.00,51.81,0.00,18.93,3.39,11.16,0.00,0.00,0.0022,5.9978,3068.00,0.00,0,0,0.00,0.00,22977,22842
22652,279.41,250.00,38.85,0.00,18.29,2.54,10.42,0.00,0.00,0.0022,5.9978,3027.85,0.00,0,0,0.00,0.00,23162,23107
22852,284.56,299.99,29.14,0.00,18.62,1.91,10.27,0.00,0.00,0.0022,5.9978,2971.41,0.00,0,0,0.00,0.00,23206,23264
23052,275.92,250.01,21.86,0.00,18.06,1.43,9.74,0.00,0.00,0.0022,5.9978,2956.29,0.00,0,0,0.00,0.00,22931,23019
23252,281.94,300.00,16.39,0.00,18.45,1.07,9.76,0.00,0.00,0.0022,5.9978,2982.10,0.00,0,0,0.00,0.00,22718,22754
23452,273.95,250.00,37.29,100.00,17.93,2.44,10.19,0.00,0.00,0.0022,5.9978,2972.19,0.00,0,0,0.00,0.00,22438,22494
23652,267.97,250.00,27.97,0.00,17.54,1.83,9.68,0.00,0.00,0.0022,5.9978,2968.13,0.00,0,0,0.00,0.00,22114,22178
23852,263.47,250.00,20.98,0.00,17.24,1.37,9.31,0.00,0.00,0.0022,5.9978,2946.95,0.00,0,0,0.00,0.00,21878,21985
24052,260.11,250.00,15.73,0.00,17.02,1.03,9.03,0.00,0.00,0.0022,5.9978,2860.19,0.00,0,0,0.00,0.00,21055,21335
24252,257.58,250.00,11.80,0.00,16.86,0.77,8.82,0.00,0.00,0.0022,5.9978,2792.65,0.00,0,0,0.00,0.00,19983,20398
24452,255.68,250.01,58.85,200.00,16.73,3.85,10.29,0.00,0.00,0.0022,5.9978,2836.99,0.00,0,0,0.00,0.00,18820,19147
24652,241.76,200.00,69.14,100.00,15.82,4.53,10.17,0.00,0.00,0.0022,5.9978,3030.83,0.00,0,0,0.00,0.00,18532,18471
24852,243.82,250.00,51.85,0.00,15.96,3.39,9.68,0.00,0.00,0.0022,5.9978,3038.23,0.00,0,0,0.00,0.00,18743,18667
25052,232.87,200.00,63.89,100.00,15.24,4.18,9.71,0.00,0.00,0.0022,5.9978,3047.66,0.00,0,0,0.00,0.00,18961,18866
25252,237.15,250.00,72.92,100.00,15.52,4.77,10.15,0.00,0.00,0.0022,5.9978,3019.52,0.00,0,0,0.00,0.00,19128,19089
25452,227.86,200.00,54.69,0.00,14.91,3.58,9.25,0.00,0.00,0.0022,5.9978,3048.00,0.00,0,0,0.00,0.00,19290,19195
25652,233.40,250.00,41.02,0.00,15.28,2.68,8.98,0.00,0.00,0.0022,5.9978,3117.26,0.00,0,0,0.00,0.00,19666,19432
25852,237.55,250.00,30.76,0.00,15.55,2.01,8.78,0.00,0.00,0.0022,5.9978,3068.51,0.00,0,0,0.00,0.00,20053,19916
26052,228.16,200.00,23.07,0.00,14.93,1.51,8.22,0.00,0.00,0.0022,5.9978,3088.54,0.00,0,0,0.00,0.00,20499,20322
26252,233.62,250.00,17.30,0.00,15.29,1.13,8.21,0.00,0.00,0.0022,5.9978,3068.27,0.00,0,0,0.00,0.00,20809,20673
26452,237.72,250.00,12.98,0.00,15.56,0.85,8.20,0.00,0.00,0.0022,5.9978,3059.96,0.00,0,0,0.00,0.00,21083,20964
26652,240.79,250.00,9.73,0.00,15.76,0.64,8.20,0.00,0.00,0.0022,5.9978,3016.56,0.00,0,0,0.00,0.00,21272,21239
26852,243.09,250.00,7.30,0.00,15.91,0.48,8.19,0.00,0.00,0.0022,5.9978,2965.90,0.00,0,0,0.00,0.00,21227,21296
27052,244.82,250.00,5.48,0.00,16.02,0.36,8.19,0.00,0.00,0.0022,5.9978,2893.55,0.00,0,0,0.00,0.00,20756,20969
27252,246.11,250.00,4.11,0.00,16.11,0.27,8.19,0.00,0.00,0.0022,5.9978,2890.80,0.00,0,0,0.00,0.00,20120,20339
27452,234.58,200.00,3.08,0.00,15.35,0.20,7.78,0.00,0.00,0.0022,5.9978,2857.67,0.00,0,0,0.00,0.00,19350,19635
27652,225.94,200.00,27.31,100.00,14.79,1.79,8.29,0.00,0.00,0.0022,5.9978,2771.14,0.00,0,0,0.00,0.00,18093,18551
27852,219.45,200.00,45.48,100.00,14.36,2.98,8.67,0.00,0.00,0.0022,5.9978,2828.18,0.00,0,0,0.00,0.00,16897,17241
28052,214.59,200.00,34.11,0.00,14.04,2.23,8.14,0.00,0.00,0.0022,5.9978,2889.62,0.00,0,0,0.00,0.00,16100,16321
28252,210.94,200.00,25.58,0.00,13.81,1.67,7.74,0.00,0.00,0.0022,5.9978,2914.79,0.00,0,0,0.00,0.00,15588,15759
28452,208.21,200.00,19.19,0.00,13.63,1.26,7.44,0.00,0.00,0.0022,5.9978,2872.62,0.00,0,0,0.00,0.00,14878,15133
28652,193.66,150.00,14.39,0.00,12.67,0.94,6.81,0.00,0.00,0.0022,5.9978,2850.22,0.00,0,0,0.00,0.00,14160,14460
28852,195.24,200.00,60.79,200.00,12.78,3.98,8.38,0.00,0.00,0.0022,5.9978,2820.57,0.00,0,0,0.00,0.00,13076,13435
29052,183.93,150.00,108.10,250.01,12.04,7.07,9.56,0.00,0.00,0.0022,5.9978,2834.03,0.00,0,0,0.00,0.00,12282,12614
29252,175.45,150.00,118.57,150.00,11.48,7.76,9.62,0.00,0.00,0.0022,5.9978,2839.54,0.00,0,0,0.00,0.00,11393,11714
29452,169.09,150.00,138.93,200.00,11.07,9.09,10.08,0.00,0.00,0.0022,5.9978,2885.84,0.00,0,0,0.00,0.00,11081,11028
29652,164.31,150.00,104.20,0.00,10.75,6.82,8.79,0.00,0.00,0.0022,5.9978,3060.68,0.00,0,0,0.00,0.00,13265,11156
29852,160.74,150.00,78.15,0.00,10.52,5.11,7.82,0.00,0.00,0.0022,5.9978,2959.26,0.00,0,0,0.00,0.00,11998,11575
30052,145.55,100.00,58.61,0.00,9.53,3.84,6.68,0.00,0.00,0.0022,5.9978,2917.71,0.00,0,0,0.00,0.00,11834,11999
30252,146.66,150.00,56.46,50.00,9.60,3.70,6.65,0.00,0.00,0.0022,5.9978,2905.81,0.00,0,0,0.00,0.00,11331,11485
30452,147.50,150.00,79.84,150.00,9.65,5.23,7.44,0.00,0.00,0.0022,5.9978,2889.42,0.00,0,0,0.00,0.00,11446,11668
30652,148.12,150.00,109.88,200.00,9.69,7.19,8.44,0.00,0.00,0.0022,5.9978,2771.03,0.00,0,0,0.00,0.00,10515,10973
30852,136.09,100.00,132.41,200.00,8.91,8.67,8.79,0.00,0.00,0.0022,5.9978,2813.73,0.00,0,0,0.00,0.00,10181,10221
31052,139.57,150.00,99.31,0.00,9.13,6.50,7.82,0.00,0.00,0.0022,5.9978,2891.71,0.00,0,0,0.00,0.00,11155,10363
31252,142.18,150.00,99.48,100.00,9.31,6.51,7.91,0.00,0.00,0.0022,5.9978,2863.16,0.00,0,0,0.00,0.00,10798,10985
31452,131.63,100.00,99.61,100.00,8.62,6.52,7.57,0.00,0.00,0.0022,5.9978,2667.79,0.00,0,0,0.00,0.00,9341,10006
31652,123.72,100.00,112.21,150.00,8.10,7.34,7.72,0.00,0.00,0.0022,5.9978,2535.29,0.00,0,0,0.00,0.00,7227,8157
31852,117.79,100.00,96.66,50.00,7.71,6.33,7.02,0.00,0.00,0.0022,5.9978,2730.61,0.00,0,0,0.00,0.00,9143,7146
32052,113.35,100.00,72.49,0.00,7.42,4.74,6.08,0.00,0.00,0.0022,5.9978,2837.18,0.00,0,0,0.00,0.00,10474,8159
32252,122.51,150.00,66.87,50.00,8.02,4.38,6.20,0.00,0.00,0.0022,5.9978,2867.71,0.00,0,0,0.00,0.00,10855,9580
32452,116.88,100.00,112.65,250.00,7.65,7.37,7.51,0.00,0.00,0.0022,5.9978,2730.13,0.00,0,0,0.00,0.00,9280,9820
32652,112.66,100.00,84.49,0.00,7.37,5.53,6.45,0.00,0.00,0.0022,5.9978,2811.38,0.00,0,0,0.00,0.00,10152,9446
32852,122.00,150.00,63.37,0.00,7.98,4.15,6.07,0.00,0.00,0.0022,5.9978,2830.26,0.00,0,0,0.00,0.00,10387,9906
33052,116.50,100.00,47.53,0.00,7.62,3.11,5.37,0.00,0.00,0.0022,5.9978,2649.20,0.00,0,0,0.00,0.00,9275,9977
33252,112.37,100.00,60.64,100.00,7.35,3.97,5.66,0.00,0.00,0.0022,5.9978,2749.75,0.00,0,0,0.00,0.00,9382,8667
33452,121.78,150.00,82.98,150.00,7.97,5.43,6.70,0.00,0.00,0.0022,5.9978,2516.60,0.00,0,0,0.00,0.00,7397,8364
33652,116.33,100.00,74.74,50.00,7.61,4.89,6.25,0.00,0.00,0.0022,5.9978,2802.00,0.00,0,0,0.00,0.00,10034,7754
33852,112.25,100.00,56.05,0.00,7.35,3.67,5.51,0.00,0.00,0.0022,5.9978,2912.50,0.00,0,0,0.00,0.00,11414,8167
34052,121.69,150.00,42.04,0.00,7.96,2.75,5.36,0.00,0.00,0.0022,5.9978,2964.16,0.00,0,0,0.00,0.00,12059,8871
34252,116.27,100.00,81.53,200.00,7.61,5.34,6.47,0.00,0.00,0.0022,5.9978,2924.84,0.00,0,0,0.00,0.00,11568,10714
34452,124.70,150.00,111.15,200.00,8.16,7.27,7.72,0.00,0.00,0.0022,5.9978,2943.61,0.00,0,0,0.00,0.00,11803,11442
34652,131.02,150.00,83.36,0.00,8.58,5.46,7.02,0.00,0.00,0.0022,5.9978,2936.90,0.00,0,0,0.00,0.00,11883,12010
34852,135.77,150.00,62.52,0.00,8.89,4.09,6.49,0.00,0.00,0.0022,5.9978,2876.56,0.00,0,0,0.00,0.00,12205,12452
35052,126.83,100.00,96.89,200.00,8.30,6.34,7.32,0.00,0.00,0.0022,5.9978,2871.36,0.00,0,0,0.00,0.00,11461,11719
35252,132.62,150.00,122.67,200.00,8.68,8.03,8.35,0.00,0.00,0.0022,5.9978,2926.83,0.00,0,0,0.00,0.00,11593,11107
35452,136.96,150.00,92.00,0.00,8.96,6.02,7.49,0.00,0.00,0.0022,5.9978,2970.03,0.00,0,0,0.00,0.00,12133,11439
35652,140.22,150.00,69.00,0.00,9.18,4.52,6.85,0.00,0.00,0.0022,5.9978,2947.72,0.00,0,0,0.00,0.00,12042,12147
35852,142.67,150.00,51.75,0.00,9.34,3.39,6.36,0.00,0.00,0.0022,5.9978,2978.59,0.00,0,0,0.00,0.00,12240,12147
36052,144.50,150.00,38.81,0.00,9.46,2.54,6.00,0.00,0.00,0.0022,5.9978,2991.23,0.00,0,0,0.00,0.00,12397,12371
36252,145.88,150.00,29.11,0.00,9.55,1.91,5.73,0.00,0.00,0.0022,5.9978,3035.51,0.00,0,0,0.00,0.00,12950,12438
36452,146.91,150.00,46.83,100.00,9.62,3.07,6.34,0.00,0.00,0.0022,5.9978,3013.52,0.00,0,0,0.00,0.00,12744,12717
36652,147.68,150.00,35.12,0.00,9.67,2.30,5.98,0.00,0.00,0.0022,5.9978,3005.54,0.00,0,0,0.00,0.00,12803,12792
