time_ms,rl_rpm,rl_rpm_raw,rr_rpm,rr_rpm_raw,rl_speed_mph,rr_speed_mph,speed_mph,fl_rpm,fr_rpm,fuel_consumed_l,fuel_remaining_l,engine_rpm,secondary_rpm,mode,status,temperature_c,brake_pot,motor_setpoint,motor_position
15251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.03,1.00,0,0,0.00,0.00,0,0
15451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.01,1.00,0,0,0.00,0.00,0,0
15651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
15851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
16051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
16251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,72.00,1.00,0,0,0.00,0.00,0,0
16451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,213.17,1.00,0,0,0.00,0.00,0,0
16651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,310.99,1.00,0,0,0.00,0.00,0,0
16851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,369.62,1.00,0,0,0.00,0.00,0,0
17051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,347.56,1.00,0,0,0.00,0.00,0,0
17251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,188.44,1.00,0,0,0.00,0.00,0,0
17451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,102.78,1.00,0,0,0.00,0.00,0,0
17651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,62.58,1.00,0,0,0.00,0.00,0,0
17851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,25.63,1.00,0,0,0.00,0.00,0,0
18051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,10.50,1.00,0,0,0.00,0.00,0,0
18251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,4.30,1.00,0,0,0.00,0.00,0,0
18451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1.76,1.00,0,0,0.00,0.00,0,0
18651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.72,1.00,0,0,0.00,0.00,0,0
18851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.30,1.00,0,0,0.00,0.00,0,0
19051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.12,1.00,0,0,0.00,0.00,0,0
19251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.05,1.00,0,0,0.00,0.00,0,0
19451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.02,1.00,0,0,0.00,0.00,0,0
19651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.01,1.00,0,0,0.00,0.00,0,0
19851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
20051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
20251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
20451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
20651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
20851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,52.48,1.00,0,0,0.00,0.00,0,0
21051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,41.98,1.00,0,0,0.00,0.00,0,0
21251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,17.19,1.00,0,0,0.00,0.00,0,0
21451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,7.04,1.00,0,0,0.00,0.00,0,0
21651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,2.88,1.00,0,0,0.00,0.00,0,0
21851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1.18,1.00,0,0,0.00,0.00,0,0
22051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.48,1.00,0,0,0.00,0.00,0,0
22251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.20,1.00,0,0,0.00,0.00,0,0
22451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.08,1.00,0,0,0.00,0.00,0,0
22651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.03,1.00,0,0,0.00,0.00,0,0
22851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.01,1.00,0,0,0.00,0.00,0,0
23051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.01,1.00,0,0,0.00,0.00,0,0
23251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
23451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
23651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
23851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
24051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
24251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
24451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
24651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
24851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
25051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,0.00,1.00,0,0,0.00,0.00,0,0
25251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,72.00,1.00,0,0,0.00,0.00,0,0
25451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,159.09,1.00,0,0,0.00,0.00,0,0
25651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,261.32,1.00,0,0,0.00,0.00,0,0
25851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,507.36,1.00,0,0,0.00,0.00,0,0
26051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,522.05,1.00,0,0,0.00,0.00,0,0
26251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,706.63,1.00,0,0,0.00,0.00,0,0
26451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,787.68,1.00,0,0,0.00,0.00,0,0
26651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,895.43,1.00,0,0,0.00,0.00,0,0
26851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1054.77,0.00,0,0,0.00,0.00,0,0
27051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1180.51,0.00,0,0,0.00,0.00,0,0
27251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1289.62,0.00,0,0,0.00,0.00,0,0
27451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1354.79,0.00,0,0,0.00,0.00,0,0
27651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1441.96,0.00,0,0,0.00,0.00,0,0
27851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1449.19,0.00,0,0,0.00,0.00,0,0
28051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1538.23,0.00,0,0,0.00,0.00,0,0
28251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1574.70,0.00,0,0,0.00,0.00,0,0
28451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1629.64,0.00,0,0,0.00,0.00,0,0
28651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,6.0000,1652.14,0.00,0,0,0.00,0.00,0,0
28851,0.00,0.00,25.00,100.00,0.00,1.64,0.82,0.00,0.00,0.0000,6.0000,1661.36,0.00,0,0,0.00,0.00,0,0
29051,0.00,0.00,43.75,100.00,0.00,2.86,1.43,0.00,0.00,0.0000,6.0000,1697.13,0.00,0,0,0.00,0.00,0,0
29251,0.00,0.00,82.81,200.00,0.00,5.42,2.71,0.00,0.00,0.0000,6.0000,1855.47,0.00,0,0,0.00,0.00,0,0
29451,0.00,0.00,62.11,0.00,0.00,4.07,2.03,0.00,0.00,0.0000,6.0000,1980.80,0.00,0,0,0.00,0.00,0,0
29651,0.00,0.00,96.58,200.00,0.00,6.32,3.16,0.00,0.00,0.0000,6.0000,2182.22,0.00,0,0,0.00,0.00,2295,110
29851,0.00,0.00,84.94,50.00,0.00,5.56,2.78,0.00,0.00,0.0000,6.0000,2290.32,0.00,0,0,0.00,0.00,3645,432
30051,0.00,0.00,63.70,0.00,0.00,4.17,2.08,0.00,0.00,0.0000,6.0000,2493.63,0.00,0,0,0.00,0.00,6184,1781
30251,0.00,0.00,47.78,0.00,0.00,3.13,1.56,0.00,0.00,0.0000,6.0000,2556.43,0.00,0,0,0.00,0.00,6968,3777
30451,0.00,0.00,35.83,0.00,0.00,2.35,1.17,0.00,0.00,0.0000,6.0000,2614.16,0.00,0,0,0.00,0.00,7689,5975
30651,0.00,0.00,51.87,100.00,0.00,3.40,1.70,0.00,0.00,0.0000,6.0000,2436.20,0.00,0,0,0.00,0.00,5980,7108
30851,12.50,50.00,76.41,150.00,0.82,5.00,2.91,0.00,0.00,0.0000,6.0000,2068.59,0.00,0,0,0.00,0.00,4890,6753
31051,21.88,50.00,82.30,100.00,1.43,5.39,3.41,0.00,0.00,0.0000,6.0000,2119.61,0.00,0,0,0.00,0.00,1847,3608
31251,41.41,100.00,61.73,0.00,2.71,4.04,3.38,0.00,0.00,0.0000,6.0000,2310.75,0.00,0,0,0.00,0.00,3900,2153
31451,43.55,50.00,71.30,100.00,2.85,4.67,3.76,0.00,0.00,0.0000,6.0000,2593.53,0.00,0,0,0.00,0.00,7431,3335
31651,45.17,50.00,203.47,600.00,2.96,13.32,8.14,0.00,0.00,0.0000,6.0000,2833.51,0.00,0,0,0.00,0.00,10428,4253
31851,46.37,50.00,202.60,200.00,3.04,13.26,8.15,0.00,0.00,0.0000,6.0000,2906.20,0.00,0,0,0.00,0.00,11336,4707
32051,47.28,50.00,151.95,0.00,3.09,9.95,6.52,0.00,0.00,0.0000,6.0000,2909.10,0.00,0,0,0.00,0.00,11372,5185
32251,47.96,50.00,138.96,100.00,3.14,9.10,6.12,0.00,0.00,0.0000,6.0000,2779.09,0.00,0,0,0.00,0.00,9748,6635
32451,60.97,100.00,129.22,100.00,3.99,8.46,6.22,0.00,0.00,0.0000,6.0000,2647.75,0.00,0,0,0.00,0.00,8108,8111
32651,70.73,100.00,121.92,100.00,4.63,7.98,6.30,0.00,0.00,0.0000,6.0000,2481.96,0.00,0,0,0.00,0.00,6390,7427
32851,65.55,50.00,116.44,100.00,4.29,7.62,5.96,0.00,0.00,0.0000,6.0000,2467.49,0.00,0,0,0.00,0.00,5857,5062
33051,74.16,100.00,112.33,100.00,4.85,7.35,6.10,0.00,0.00,0.0000,6.0000,2781.88,0.00,0,0,0.00,0.00,9783,5039
33251,80.62,100.00,96.75,50.00,5.28,6.33,5.80,0.00,0.00,0.0000,6.0000,2752.58,0.00,0,0,0.00,0.00,9417,5996
33451,85.46,100.00,97.56,100.00,5.59,6.39,5.99,0.00,0.00,0.0000,6.0000,2734.50,0.00,0,0,0.00,0.00,9192,7815
33651,89.10,100.00,85.67,50.00,5.83,5.61,5.72,0.00,0.00,0.0000,6.0000,2805.17,0.00,0,0,0.00,0.00,10074,8481
33851,91.82,100.00,64.25,0.00,6.01,4.21,5.11,0.00,0.00,0.0000,6.0000,2859.72,0.00,0,0,0.00,0.00,10755,9110
34051,106.37,150.00,73.19,100.00,6.96,4.79,5.88,0.00,0.00,0.0000,6.0000,2902.54,0.00,0,0,0.00,0.00,11290,10571
34251,117.28,150.00,104.89,200.00,7.68,6.87,7.27,0.00,0.00,0.0000,6.0000,2934.48,0.00,0,0,0.00,0.00,11689,11266
34451,125.46,150.00,103.67,100.00,8.21,6.79,7.50,0.00,0.00,0.0000,6.0000,2973.16,0.00,0,0,0.00,0.00,12172,11657
34651,131.59,150.00,127.75,200.00,8.61,8.36,8.49,0.00,0.00,0.0000,6.0000,3041.49,0.00,0,0,0.00,0.00,13025,12625
34851,136.19,150.00,120.81,100.00,8.91,7.91,8.41,0.00,0.00,0.0000,6.0000,3077.47,0.00,0,0,0.00,0.00,13474,13198
35051,139.65,150.00,165.61,300.00,9.14,10.84,9.99,0.00,0.00,0.0000,6.0000,3097.33,0.00,0,0,0.00,0.00,13740,13546
35251,154.73,200.00,124.21,0.00,10.13,8.13,9.13,0.00,0.00,0.0000,6.0000,3092.35,0.00,0,0,0.00,0.00,14239,14055
35451,153.55,150.00,143.16,200.00,10.05,9.37,9.71,0.00,0.00,0.0000,6.0000,3090.31,0.00,0,0,0.00,0.00,14653,14473
35651,165.16,200.00,157.37,200.00,10.81,10.30,10.55,0.00,0.00,0.0000,6.0000,3089.47,0.00,0,0,0.00,0.00,14912,14734
35851,161.37,150.00,143.03,100.00,10.56,9.36,9.96,0.00,0.00,0.0000,6.0000,3094.25,0.00,0,0,0.00,0.00,15284,15096
36051,171.03,200.00,132.27,100.00,11.19,8.66,9.93,0.00,0.00,0.0000,6.0000,3091.08,0.00,0,0,0.00,0.00,15791,15609
36251,178.27,200.00,111.70,50.00,11.67,7.31,9.49,0.00,0.00,0.0000,6.0000,3089.79,0.00,0,0,0.00,0.00,16218,16039
36451,183.70,200.00,133.78,200.00,12.02,8.76,10.39,0.00,0.00,0.0000,6.0000,3089.26,0.00,0,0,0.00,0.00,16653,16475
36651,187.78,200.00,137.83,150.00,12.29,9.02,10.66,0.00,0.00,0.0000,6.0000,3089.04,0.00,0,0,0.00,0.00,17170,16992
36851,190.83,200.00,128.37,100.00,12.49,8.40,10.45,0.00,0.00,0.0000,6.0000,3122.55,0.00,0,0,0.00,0.00,17733,17488
37051,193.13,200.00,96.28,0.00,12.64,6.30,9.47,0.00,0.00,0.0000,6.0000,3115.80,0.00,0,0,0.00,0.00,18149,17918
37251,207.34,250.00,72.21,0.00,13.57,4.73,9.15,0.00,0.00,0.0000,6.0000,3079.43,0.00,0,0,0.00,0.00,18558,18400
37451,205.51,200.00,54.16,0.00,13.45,3.54,8.50,0.00,0.00,0.0000,6.0000,3085.01,0.00,0,0,0.00,0.00,19023,18853
37651,216.63,250.00,65.62,100.00,14.18,4.29,9.24,0.00,0.00,0.0000,6.0000,3095.30,0.00,0,0,0.00,0.00,19309,19119
