engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position
5280.631836, 2250.000000, 2142.895508, 229.000000, 260.000000, 149.300003, 0.000000
5358.231445, 7608.509766, 2181.857910, 246.000000, 260.000000, -51.799999, 0.000000
5253.558594, 1050.000000, 2142.857178, 225.000000, 260.000000, 166.500000, 0.000000
5191.413574, 5428.364746, 1964.285645, 235.000000, 260.000000, -4.500000, 0.000000
3895.582520, 1650.000000, 1636.333862, 257.000000, 260.000000, -19.100000, 0.105686
3027.651367, 7799.844238, 1250.022339, 256.000000, 260.000000, 33.200001, 0.202676
2554.357910, 2924.941650, 1090.889160, 228.000000, -25.394127, -1002.071350, 0.276254
2479.023193, 357.066345, 727.272705, 97.000000, -29.953861, -273.897186, 0.247492
2494.763184, 283.527069, 535.714294, -11.000000, -29.001175, -51.030968, 0.008696
2563.825928, 639.810425, 363.629730, -28.000000, -24.821060, 47.402046, 0.000000
2870.984375, 5625.000000, 545.444580, -13.000000, -6.229893, 39.518444, 0.000000
3049.460693, 1194.053589, 545.454529, -1.000000, 4.572624, 28.212543, 0.000000
3365.748779, 8700.000000, 727.285950, 23.000000, 31.006174, 59.724277, 0.000000
3430.114746, 3128.747803, 892.857117, 68.000000, 71.225456, -109.673752, 0.000000
3674.511963, 1279.851318, 892.857117, 97.000000, 125.945045, 102.914749, 0.000000
3568.262695, 1564.285034, 1080.497070, 178.000000, 192.689117, 91.610718, 0.000000
3435.078125, 2849.985840, 1081.568237, 213.000000, 240.920853, 175.380463, 0.000000
3421.081543, 1500.000000, 1250.022339, 250.000000, 260.000000, -5.000000, 0.000000
3382.799805, 2924.941650, 1454.545410, 259.000000, 260.000000, -11.700000, 0.000000
3238.284424, 9879.456055, 1428.571411, 239.000000, 260.000000, 106.300003, 0.000000
3085.305664, 1650.000000, 1272.704102, 251.000000, 260.000000, -9.300000, 0.000000
2547.534180, 149.997009, 1250.000000, 247.000000, 242.529099, -55.848412, 0.000000
2382.625244, 142.154495, 909.107422, 199.000000, 186.244202, -40.165607, 0.000000
2364.562012, 1791.044678, 714.285706, 131.000000, 122.298691, 19.421528, 0.000000
2348.141846, 149.999252, 540.258240, 82.000000, 57.450600, -49.949444, 0.000000
2392.227539, 141.879532, 357.142853, 23.000000, -5.611645, -140.324020, 0.000000
2434.875732, 142.185486, 357.142853, -32.000000, -32.625942, -21.234154, 0.000000
2456.817383, 571.327942, 540.248535, -33.000000, -31.297894, 23.654812, 0.000000
2494.843994, 71.077583, 363.636353, -28.000000, -28.996284, -15.334866, 0.000000
2507.848633, 824.971069, 363.636353, -30.000000, -28.209160, 37.810841, 0.000000
2549.765869, 497.717621, 540.267944, -27.000000, -25.672066, 39.985020, 0.000000
2827.812256, 2238.728027, 354.176636, -15.000000, -8.842945, 8.025141, 0.000000
3058.717529, 11514.131836, 357.149231, 5.000000, 7.003560, -14.325170, 0.000000
3213.309326, 7950.000000, 181.821487, 19.000000, 21.975988, 13.534604, 0.000000
3364.938965, 0.000000, 350.883331, 38.000000, 49.819473, 75.882210, 0.000000
3319.466797, 525.000000, 357.142853, 83.000000, 87.154854, 22.781765, 0.000000
2845.167480, 71.106560, 539.879089, 100.000000, 101.856407, 20.232307, 0.000000
2539.028320, 674.972961, 540.842651, 83.000000, 61.946976, -132.824509, 0.000000
2624.294678, 213.328781, 535.723877, 30.000000, 18.948627, -108.784119, 0.000000
2903.826660, 5912.719727, 363.642975, 3.000000, -4.242073, -23.479645, 0.000000
3094.216797, 9074.818359, 357.149231, 6.000000, 7.281548, 4.280834, 0.000000
3151.857178, 7650.000000, 181.818176, 18.000000, 20.072010, -15.167322, 0.000000
3302.611816, 7107.799316, 181.811569, 29.000000, 42.931252, 76.360435, 0.000000
3419.636475, 2630.418945, 181.811569, 62.000000, 79.829712, 126.026894, 0.000000
3371.986816, 2924.897461, 363.636353, 115.000000, 120.711250, -26.179173, 0.000000
2875.963379, 3825.000000, 545.464478, 105.000000, 136.376373, 134.563187, 0.000000
2639.406494, 1274.974487, 535.714294, 100.000000, 104.673492, -5.318167, 0.000000
2468.256348, 74.625381, 363.629730, 76.000000, 61.264679, -132.353821, 0.000000
2623.406250, 75.000000, 540.316589, 22.000000, 15.335268, -9.116569, 0.000000
2905.922119, 0.000000, 360.555237, -3.000000, -4.115238, 31.979683, 0.000000
3197.535889, 4488.117188, 178.574615, 10.000000, 15.551108, 21.994751, 0.000000
3322.717285, 824.995850, 178.574615, 29.000000, 42.040825, 74.113083, 0.000000
3487.060547, 6286.911621, 175.438599, 67.000000, 82.876381, 162.111572, 0.000000
3417.282471, 3490.708252, 175.438599, 113.000000, 129.743546, -4.759712, 0.000000
2938.562256, 4402.984863, 545.444580, 146.000000, 150.072220, -83.878860, 0.000000
2820.996826, 5250.000000, 526.315796, 119.000000, 135.046463, 55.394321, 0.000000
2893.033691, 2024.989868, 545.464478, 106.000000, 119.205894, 70.923775, 0.000000
2956.044434, 20207.416016, 535.714294, 107.000000, 112.183655, 47.462811, 0.000000
3028.534180, 5545.023926, 727.259460, 105.000000, 110.278069, -5.676742, 0.000000
3189.623535, 450.000000, 727.259460, 113.000000, 122.119820, 36.507950, 0.000000
3317.700195, 675.000000, 892.857117, 114.000000, 147.549576, 209.754639, 0.000000
3379.769775, 142.885040, 909.107422, 171.000000, 184.160492, 118.693146, 0.000000
3287.250244, 4949.801758, 892.857117, 147.000000, 214.912918, 368.645660, 0.000000
3456.184570, 448.922577, 900.446594, 166.000000, 254.114624, 307.845764, 0.000000
3196.929932, 13223.500977, 1081.607300, 226.000000, 260.000000, 194.199997, 0.000000
3166.049316, 1000.209534, 1250.000000, 208.000000, 260.000000, 239.600006, 0.000000
2990.163818, 4904.283203, 1260.625244, 240.000000, 259.980316, 133.600418, 0.000000
2932.503174, 2700.000000, 1261.875122, 235.000000, 252.855728, 0.390959, 0.000000
2941.660400, 3048.895752, 1250.022339, 228.000000, 246.915237, 88.160225, 0.000000
2971.025635, 1574.913330, 1272.727295, 226.000000, 242.834015, 83.459991, 0.000000
2996.504150, 3599.873779, 1250.000000, 228.000000, 240.478683, 69.373428, 0.000000
2998.032227, 224.990997, 1090.869385, 230.000000, 240.937332, 78.442146, 0.000000
3062.160400, 668.452515, 1228.091675, 239.000000, 243.424286, -34.896713, 0.000000
3230.964600, 1493.265991, 1272.727295, 221.000000, 255.548477, 214.489120, 0.000000
3667.770996, 1350.467773, 1250.000000, 206.000000, 260.000000, 248.199997, 0.000000
4218.673340, 1357.479004, 1296.320312, 183.000000, 108.090103, 29.705070, 0.000000
4727.103516, 224.998871, 1428.545898, 147.000000, 256.692474, 761.658325, 0.000000
4909.565430, 1919.904419, 1428.571411, 209.000000, 260.000000, 43.299999, 0.000000
4513.804199, 213.228699, 1636.393311, 246.000000, 260.000000, 92.199997, 0.000000
4667.337402, 283.603455, 1607.142822, 218.000000, 260.000000, 228.600006, 0.000000
5184.194824, 750.000000, 1800.893188, 201.000000, 260.000000, 269.700012, 0.000000
5319.685059, 300.000000, 1802.548828, 188.000000, 260.000000, 325.600006, 0.000000
5207.068359, 299.989502, 1785.746216, 232.000000, 260.000000, 184.399994, 0.000000
5243.814941, 3838.062256, 2000.000000, 208.000000, 260.000000, 239.600006, 0.000000
5341.810547, 1634.784424, 1785.714233, 226.000000, 260.000000, 18.200001, 0.000000
5156.238770, 284.431610, 1999.963623, 220.000000, 260.000000, 220.000000, 0.000000
5336.474609, 284.310333, 2105.263184, 222.000000, 260.000000, 67.400002, 0.000000
5204.326172, 447.870392, 2181.857910, 230.000000, 260.000000, 161.000000, 0.000000
5364.711914, 299.994019, 2142.857178, 223.000000, 260.000000, 95.099998, 0.000000
4458.879883, 299.995514, 1798.949463, 251.000000, 260.000000, -25.299999, 0.105686
3391.432861, 710.775879, 1443.391968, 257.000000, 260.000000, 28.900000, 0.000000
2831.807617, 285.643555, 1250.000000, 255.000000, 255.915939, 10.937807, 0.416054
2522.923828, 224.990997, 1272.750366, 236.000000, 221.363892, -105.805870, 0.171906
2429.198486, 225.000000, 892.857117, 175.000000, 167.208633, -12.606392, 0.000000
2445.692871, 824.995850, 900.495239, 124.000000, 110.044830, -22.343166, 0.000000
2472.748535, 223.880585, 531.189697, 77.000000, 56.613995, -122.372467, 0.000000
2486.578125, 149.253723, 363.636353, 10.000000, 4.388789, -26.528994, 0.000000
2482.568848, 150.000000, 357.149231, -29.000000, -29.739254, 41.024151, 0.000000
2484.322754, 2133.075439, 545.454529, -27.000000, -29.633095, -25.221355, 0.000000
2516.162598, 71.413269, 535.714294, -28.000000, -27.705952, 17.262455, 0.000000
2600.376465, 75.000000, 535.714294, -25.000000, -22.608791, 27.615206, 0.000000
3216.380615, 5036.794434, 363.629730, 10.000000, 14.850577, -26.609634, 0.000000
3268.156250, 0.000000, 178.571426, 31.000000, 38.752110, -3.499303, 0.000000
3461.105713, 0.000000, 181.818176, 61.000000, 74.817734, 35.185665, 0.000000
3494.421631, 600.000000, 181.821487, 115.000000, 124.989525, 27.673462, 0.000000
3054.676270, 2643.373291, 357.142853, 151.000000, 157.038315, 38.556305, 0.000000
2410.800293, 374.992493, 545.444580, 125.000000, 124.473473, -62.840118, 0.000000
2598.984375, 373.149170, 545.444580, 79.000000, 72.355881, 33.354115, 0.000000
2916.073975, 71.447968, 178.571426, 49.000000, 48.495941, 30.967251, 0.000000
3202.564941, 1492.629272, 363.642975, 54.000000, 55.387291, 36.433552, 0.000000
3263.432861, 4874.804688, 181.821487, 67.000000, 81.481865, 42.054367, 0.000000
3243.708984, 447.743347, 363.636353, 85.000000, 105.561829, 61.664154, 0.000000
3128.418213, 355.512573, 360.204590, 103.000000, 125.609741, 134.533783, 0.000000
3122.097900, 75.000000, 540.774414, 110.000000, 135.739105, 34.331963, 0.000000
3055.748779, 75.000000, 721.123535, 115.000000, 143.467972, 162.626144, 0.000000
3442.408203, 150.000000, 714.298462, 100.000000, 165.373566, 380.659546, 0.000000
4116.985840, 71.446602, 909.090942, 90.000000, 245.748001, 844.557251, 0.000000
4459.957031, 150.000000, 1071.428589, 176.000000, 260.000000, 153.199997, 0.000000
4093.020996, 213.323715, 1454.518921, 244.000000, 260.000000, -27.200001, 0.000000
4027.850586, 203.619904, 1515.128662, 229.000000, 260.000000, 181.300003, 0.000000
4640.070801, 299.994019, 1785.714233, 207.000000, 260.000000, 259.899994, 0.000000
4887.420410, 224.998871, 1801.055420, 233.000000, 260.000000, -27.900000, 0.000000
4718.365234, 298.511932, 1818.181885, 254.000000, 260.000000, 73.800003, 0.000000
4833.956055, 300.000000, 1964.320801, 227.000000, 260.000000, 173.899994, 0.000000
4993.104980, 284.310333, 2000.000000, 210.000000, 260.000000, 247.000000, 0.000000
4998.265625, 299.989502, 1964.285645, 240.000000, 260.000000, 134.000000, 0.000000
5106.246094, 283.018860, 1818.154297, 215.000000, 260.000000, 209.500000, 0.000000
5291.343750, 299.981995, 2142.857178, 244.000000, 260.000000, -59.200001, 0.000000
5112.870117, 298.489655, 1999.963623, 257.000000, 260.000000, 12.900000, 0.000000
5120.558594, 567.212280, 2142.857178, 244.000000, 260.000000, 116.800003, 0.000000
5294.953613, 3554.754883, 2181.857910, 224.000000, 260.000000, 186.800003, 0.000000
5134.607422, 300.000000, 1964.320801, 242.000000, 260.000000, 125.400002, 0.310368
3872.725342, 299.998505, 1607.142822, 234.000000, -65.000000, 41.099998, 1.000000
3192.300049, 214.311218, 740.740723, 96.000000, -65.000000, -3556.300049, 0.342475
2944.104004, 213.661011, 363.642975, -17.000000, 4.441690, 51.192097, 0.181940
2812.851807, 225.000000, 535.723877, -7.000000, -7.796756, -15.343790, 0.000000
2811.981934, 149.994003, 359.712250, -11.000000, -9.801094, -12.423867, 0.008027
2995.220947, 141.926514, 545.434692, 1.000000, 1.289688, -31.947212, 0.000000
3120.252441, 149.997009, 535.714294, 8.000000, 14.301590, 14.053029, 0.009365
3281.545410, 141.507431, 588.235291, 24.000000, 31.548607, 42.401546, 0.000000
3447.203369, 150.000000, 727.246277, 65.000000, 69.914970, -19.293606, 0.000000
3652.215332, 142.826538, 714.298462, 98.000000, 125.877571, 112.268211, 0.000000
3480.438965, 150.000000, 714.285706, 154.000000, 185.257751, 277.235474, 0.000000
3538.833496, 150.000000, 909.107422, 128.000000, 232.242691, 548.337097, 0.000000
3621.482422, 150.000000, 1052.631592, 188.000000, 260.000000, 133.600006, 0.000000
3220.477783, 149.997009, 1080.633179, 249.000000, 260.000000, -32.700001, 0.000000
2758.043701, 852.931030, 1062.435791, 242.000000, 253.731339, 46.167412, 0.000000
2474.100586, 150.000000, 1071.447754, 222.000000, 212.462357, -28.061428, 0.000000
2402.689941, 149.999252, 909.090942, 171.000000, 153.666656, -58.255058, 0.000000
2604.052979, 149.990997, 892.857117, 113.000000, 101.214935, -100.417847, 0.000000
2944.043213, 142.829941, 714.285706, 86.000000, 82.391685, -41.310551, 0.000000
3025.285645, 142.153137, 727.259460, 79.000000, 80.240425, 8.862392, 0.000000
3084.359375, 71.441162, 714.285706, 86.000000, 86.847931, 32.769638, 0.000000
3107.932617, 149.244827, 727.272705, 97.000000, 97.526749, 4.082524, 0.000000
3149.612305, 75.000000, 727.285950, 104.000000, 109.369881, -2.193449, 0.000000
3150.122070, 71.095436, 714.285706, 110.000000, 124.593796, 55.084743, 0.000000
3130.334473, 142.831985, 892.857117, 112.000000, 136.922302, 143.558228, 0.000000
3083.041504, 149.248535, 720.357300, 123.000000, 149.762848, 177.920334, 0.000000
3104.081299, 74.626862, 727.272705, 130.000000, 159.716522, 48.251991, 0.000000
2997.561279, 150.000000, 714.298462, 157.000000, 165.836411, -10.153826, 0.000000
2856.132812, 149.256699, 727.272705, 149.000000, 155.779434, 54.098587, 0.000000
2944.870850, 71.254845, 727.272705, 129.000000, 145.175659, 92.529213, 0.000000
3016.712402, 150.000000, 535.723877, 115.000000, 142.806992, 153.026367, 0.000000
3065.400879, 71.446602, 714.272949, 141.000000, 149.787460, 17.811226, 0.000000
3001.274414, 142.155167, 701.754395, 117.000000, 153.282928, 188.551010, 0.000000
2975.475830, 150.000000, 540.238770, 105.000000, 152.426743, 217.249939, 0.000000
2993.566162, 71.238602, 531.180298, 115.000000, 147.558517, 41.357338, 0.000000
2917.627197, 75.000000, 714.298462, 116.000000, 143.280502, 136.153564, 0.000000
2760.916260, 75.000000, 701.754395, 122.000000, 132.568161, 73.716286, 0.000000
2448.944580, 70.939430, 545.454529, 104.000000, 88.869820, -56.588707, 0.000000
2531.263672, 75.000000, 535.723877, 59.000000, 37.444996, -104.961662, 0.000000
2618.527344, 71.443878, 363.636353, 14.000000, -5.598185, -81.589088, 0.556522
2615.139160, 72.459221, 181.818176, -50.000000, -21.715263, 910.180176, 0.497659
2566.072266, 0.000000, 0.000000, -32.000000, -24.685101, 60.345242, 0.436789
2551.169922, 0.000000, 0.000000, -30.000000, -25.587086, -21.264582, 0.422742
2518.936523, 0.000000, 0.000000, -26.000000, -27.538052, -4.063939, 0.433445
2507.818604, 0.000000, 0.000000, -30.000000, -28.210979, 39.690895, 0.434114
2515.792725, 0.000000, 0.000000, -28.000000, -27.728336, -0.222776, 0.000000
2548.011963, 0.000000, 0.000000, -26.000000, -25.778225, 33.216511, 0.406020
2530.705322, 0.000000, 0.000000, -23.000000, -26.825733, -63.329010, 0.433445
2500.120850, 0.000000, 0.000000, -29.000000, -28.676895, 12.555305, 0.410702
2507.316895, 0.000000, 0.000000, -27.000000, -28.241344, 0.859301, 0.432776
2548.221436, 0.000000, 0.000000, -25.000000, -25.765541, 11.352278, 0.422742
2547.233643, 0.000000, 0.000000, -26.000000, -25.825333, -9.119902, 0.428094
2547.613037, 0.000000, 0.000000, -24.000000, -25.802368, -30.731750, 0.433445
2527.087158, 0.000000, 0.000000, -26.000000, -27.044724, -6.626283, 0.439465
2533.155273, 0.000000, 0.000000, -27.000000, -26.677441, 21.725323, 0.424080
2561.838135, 0.000000, 0.000000, -22.000000, -24.941376, -55.148037, 0.438127
2522.921631, 0.000000, 0.000000, -28.000000, -27.296852, -19.835838, 0.420736
2540.370850, 0.000000, 0.000000, -27.000000, -26.240711, 1.567127, 0.432107
2545.581055, 0.000000, 0.000000, -29.000000, -25.925358, 6.582961, 0.416054
2490.194580, 0.000000, 0.000000, -30.000000, -29.277699, 27.449524, 0.428094
2504.643799, 0.000000, 0.000000, -29.000000, -28.403137, -13.436542, 0.416054
2529.235352, 0.000000, 0.000000, -28.000000, -26.914703, 27.524441, 0.422742
2511.630859, 0.000000, 0.000000, -26.000000, -27.980240, -47.372757, 0.480936
2519.511475, 0.000000, 0.000000, -27.000000, -27.503254, 9.153513, 0.342475
2520.778320, 0.000000, 0.000000, -28.000000, -27.426575, 17.555206, 0.428094
2491.922852, 0.000000, 0.000000, -28.000000, -29.173092, -50.002365, 0.436789
2517.953857, 0.000000, 0.000000, -27.000000, -27.597530, 11.732743, 0.421405
2511.897461, 0.000000, 0.000000, -27.000000, -27.964100, 31.952209, 0.428763
2459.183350, 0.000000, 0.000000, -29.000000, -31.154690, -41.109100, 0.380602
2482.443848, 0.000000, 0.000000, -31.000000, -29.746822, -10.613228, 0.409365
2460.513672, 0.000000, 0.000000, -30.000000, -31.074173, 4.706862, 0.380602
2493.949463, 0.000000, 0.000000, -28.000000, -29.050426, -14.818836, 0.431438
2446.495117, 0.000000, 0.000000, -29.000000, -31.922665, -28.446424, 0.418729
2462.325684, 0.000000, 0.000000, -28.000000, -30.964497, -23.559286, 0.494983
2504.362061, 0.000000, 0.000000, -29.000000, -28.420189, 35.852684, 0.438127
2492.645020, 0.000000, 0.000000, -28.000000, -29.129379, -36.986824, 0.402007
2507.591309, 0.000000, 0.000000, -30.000000, -28.224735, 44.485443, 0.406689
2461.582764, 0.000000, 0.000000, -29.000000, -31.009464, -35.053844, 0.408696
2482.428955, 0.000000, 0.000000, -34.000000, -29.747723, -4.389707, 0.416722
2465.547852, 0.000000, 0.000000, -30.000000, -30.769470, -13.615911, 0.409365
2468.427246, 0.000000, 0.000000, -31.000000, -30.595192, 17.047682, 0.208027
2488.471924, 0.000000, 0.000000, -32.000000, -29.381962, 27.257565, 0.000000
2461.388672, 0.000000, 0.000000, -31.000000, -31.021214, 0.730559, 0.000000
2426.648682, 0.000000, 0.000000, -33.000000, -33.123894, 9.645418, 0.000000
2436.138428, 0.000000, 0.000000, -33.000000, -32.549519, 24.612181, 0.000000
2924.968994, 0.000000, 0.000000, -21.000000, -2.962402, 66.986778, 0.000000
3220.722168, 0.000000, 0.000000, 14.000000, 24.337656, 62.845016, 0.000000
3270.007812, 0.000000, 0.000000, 39.000000, 48.078892, 96.900261, 0.000000
3495.247803, 0.000000, 0.000000, 77.000000, 89.144142, 84.230186, 0.000000
3235.780029, 74.995499, 363.629730, 113.000000, 127.921036, 136.200500, 0.000000
3077.357178, 75.000000, 535.723877, 95.000000, 139.481873, 234.688309, 0.000000
3260.530273, 71.077583, 727.272705, 85.000000, 155.692612, 296.073456, 0.000000
3350.820068, 74.995872, 909.090942, 164.000000, 188.171906, 192.874985, 0.000000
3479.630615, 150.000000, 1080.613770, 132.000000, 224.049088, 517.291809, 0.000000
3822.860107, 142.892517, 901.339417, 117.000000, 260.000000, 630.900024, 0.000000
3816.241211, 149.994003, 1071.447754, 191.000000, 260.000000, 88.699997, 0.000000
3655.888672, 148.508972, 1272.727295, 249.000000, 260.000000, -48.700001, 0.000000
3582.799072, 225.000000, 1428.571411, 225.000000, 260.000000, 198.500000, 0.000000
3672.052490, 224.990997, 1454.518921, 224.000000, 260.000000, 74.800003, 0.000000
3726.984375, 225.000000, 1607.142822, 226.000000, 260.000000, 194.199997, 0.000000
3860.525879, 300.000000, 1636.393311, 216.000000, 260.000000, 141.199997, 0.000000
3809.696533, 213.294403, 1607.142822, 235.000000, 260.000000, 155.500000, 0.000000
3912.379883, 284.385803, 1440.844360, 215.000000, 260.000000, 209.500000, 0.000000
4142.438965, 300.000000, 1441.935059, 227.000000, 260.000000, 29.900000, 0.000000
4359.411133, 223.885056, 1778.383667, 257.000000, 260.000000, -19.100000, 0.000000
4458.811035, 284.300903, 1801.023071, 227.000000, 260.000000, 189.899994, 0.000000
4748.212891, 300.000000, 1802.678833, 210.000000, 260.000000, 231.000000, 0.000000
4912.303223, 298.511932, 1818.214844, 242.000000, 260.000000, 141.399994, 0.000000
5005.049805, 284.310333, 1818.181885, 214.000000, 260.000000, 229.800003, 0.000000
5238.260254, 599.979004, 1785.714233, 201.000000, 260.000000, 269.700012, 0.000000
498785339942815924224.000000, 428.465332, 2000.036377, 233.000000, 260.000000, -27.900000, 0.000000
5074.254395, 287.141785, 2142.895508, 255.000000, 260.000000, -42.500000, 0.000000
5112.620605, 847.162476, 1929.824585, 231.000000, 260.000000, 172.699997, 0.000000
5307.160645, 299.988007, 1981.089600, 214.000000, 260.000000, 197.800003, 0.000000
5243.885742, 299.988007, 1983.018188, 235.000000, 260.000000, 155.500000, 0.000000
5310.306152, 299.988007, 1964.320801, 217.000000, 260.000000, 200.899994, 0.000000
5281.265625, 285.708832, 2181.818115, 238.000000, 260.000000, 142.600006, 0.000000
5280.884277, 300.000000, 2142.857178, 218.000000, 260.000000, 212.600006, 0.000000
5277.142578, 374.992493, 2181.778320, 245.000000, 260.000000, 80.500000, 0.000000
5142.939453, 298.525299, 2142.857178, 242.000000, 260.000000, 125.400002, 0.000000
5310.282715, 284.310333, 2161.071777, 220.000000, 260.000000, 204.000000, 0.000000
5292.095703, 284.426239, 2163.214600, 243.000000, 260.000000, 121.099998, 0.000000
5297.123535, 300.000000, 1964.320801, 221.000000, 260.000000, 183.699997, 0.000000
5295.732910, 299.988007, 2000.036377, 246.000000, 260.000000, 60.200001, 0.000000
5233.765137, 299.988007, 2142.857178, 223.000000, 260.000000, 175.100006, 0.138462
4589.048828, 299.965515, 1799.273071, 245.000000, 260.000000, 80.500000, 0.431438
3390.766602, 284.404663, 1443.417969, 255.000000, 260.000000, 21.500000, 0.380602
2762.910645, 224.996628, 1250.022339, 254.000000, -11.789948, -1144.152588, 0.358528
2396.767578, 148.803619, 902.006104, 151.000000, -34.932487, -557.537292, 0.331104
2516.209229, 149.994751, 357.149231, -12.000000, -27.703125, 53.908264, 0.086288
2045.427002, 150.000000, 357.142853, -48.000000, -56.197838, -34.202972, 0.039465
1338.492188, 71.102180, 178.571426, -82.000000, -90.000000, -66.400002, 0.050167
725.017395, 74.626862, 179.907898, -87.000000, -90.000000, -28.900000, 0.062876
241.954742, 0.000000, 0.000000, -88.000000, -90.000000, 7.400000, 0.149833
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -33.200001, 0.187291
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, 3.100000, 0.224749
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -12.900000, 0.224080
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -17.200001, 0.153846
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -12.900000, 0.000000
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -17.200001, 0.000000
0.000000, 0.000000, 0.000000, -88.000000, -90.000000, 7.400000, 0.000000
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -33.200001, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, 3.100000, 0.000000
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -33.200001, 0.000000
0.000000, 0.000000, 0.000000, -88.000000, -90.000000, 7.400000, 0.000000
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -33.200001, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -12.900000, 0.000000
0.000000, 0.000000, 0.000000, -86.000000, -90.000000, -33.200001, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -28.900000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, 3.100000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -12.900000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, 3.100000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -12.900000, 0.000000
