engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position
5263.068359, 568.620667, 2142.857178, 244.000000, 300.000000, 224.800003, 0.000000
4295.654297, 924.402771, 2341.287598, 283.000000, 300.000000, 120.099998, 0.000000
4281.753906, 674.976379, 2343.355713, 256.000000, 300.000000, 245.199997, 0.000000
4784.564453, 524.981628, 2321.469971, 239.000000, 300.000000, 335.299988, 0.000000
5154.600098, 824.971069, 2363.636475, 222.000000, 300.000000, 425.399994, 0.000000
5328.187500, 374.986877, 2321.428467, 205.000000, 300.000000, 515.500000, 0.000000
5391.531250, 5250.000000, 2181.738770, 191.000000, 300.000000, 583.700012, 0.000000
5294.314941, 1875.000000, 2321.469971, 250.000000, 300.000000, 193.000000, 0.000000
4543.866211, 2775.000000, 2363.679199, 284.000000, 300.000000, 108.800003, 0.000000
4636.686035, 1066.613525, 2500.000000, 256.000000, 300.000000, 245.199997, 0.000000
5127.162598, 3225.000000, 2521.250488, 240.000000, 300.000000, 330.000000, 0.000000
5292.804199, 3975.000000, 2523.795654, 226.000000, 300.000000, 398.200012, 0.000000
5351.190430, 567.507385, 2321.469971, 210.000000, 300.000000, 489.000000, 0.000000
5305.729980, 1875.000000, 2363.636475, 230.000000, 300.000000, 317.000000, 0.191304
3772.262451, 300.000000, 1964.285645, 298.000000, 300.000000, 46.599998, 0.288294
2660.896973, 974.980530, 1636.333862, 297.000000, 289.498047, -47.171364, 0.286288
2404.647461, 1990.172363, 1428.571411, 250.000000, 239.059357, -39.341885, 0.164549
2429.085205, 497.507721, 1272.750366, 203.000000, 180.616089, -128.868683, 0.171906
2485.500488, 375.000000, 892.857117, 129.000000, 126.275787, -45.329411, 0.159197
2455.033203, 224.508331, 714.285706, 85.000000, 73.398621, -34.122200, 0.000000
2559.605713, 149.994003, 540.238770, 40.000000, 23.886288, -94.523605, 0.000000
2645.735107, 150.000000, 360.516266, -7.000000, -1.638165, 18.009579, 0.000000
2949.644287, 568.609863, 540.881592, 9.000000, 11.957771, 22.989740, 0.000000
3076.770996, 1143.140137, 535.723877, 18.000000, 19.277563, 5.374012, 0.000000
3164.344727, 571.330627, 727.272705, 24.000000, 31.398479, 48.707069, 0.000000
3183.043457, 1188.071777, 727.272705, 50.000000, 48.080978, -11.534126, 0.000000
3189.692871, 789.307556, 714.285706, 63.000000, 66.453041, 17.808929, 0.000000
3183.919678, 74.998505, 892.857117, 71.000000, 86.619514, 99.832558, 0.000000
3220.361328, 150.000000, 909.074341, 110.000000, 107.924507, -15.264044, 0.000000
3156.302490, 300.000000, 892.873108, 88.000000, 124.770851, 209.741821, 0.000000
3239.948975, 2071.941650, 727.272705, 106.000000, 145.504807, 175.681595, 0.000000
3042.007080, 854.891602, 892.857117, 149.000000, 162.251953, 91.419647, 0.000000
3055.433350, 450.000000, 1090.889160, 131.000000, 163.028320, 184.840088, 0.000000
3207.754395, 150.000000, 1090.928955, 141.000000, 179.357239, 173.288513, 0.000000
2782.433838, 284.291473, 1071.428589, 185.000000, 180.992661, -38.866829, 0.000000
2542.869629, 449.984222, 1080.516479, 163.000000, 144.725327, -99.689781, 0.000000
2434.746338, 71.783043, 909.090942, 106.000000, 90.469955, -104.280609, 0.000000
2516.582764, 450.000000, 535.714294, 31.000000, 38.253571, 57.223862, 0.000000
2723.288818, 223.880585, 545.454529, 11.000000, 1.831341, -37.242538, 0.000000
2728.689941, 71.098473, 545.444580, 4.000000, 2.072971, -21.952280, 0.000000
2703.090088, 299.989502, 545.444580, 4.000000, 0.927715, -16.545042, 0.000000
2754.842773, 224.995499, 545.454529, 3.000000, 3.242966, 1.549193, 0.000000
2728.435059, 223.876144, 545.454529, 3.000000, 2.061565, -5.496149, 0.000000
2776.162842, 213.318665, 526.315796, 3.000000, 4.196758, 11.361374, 0.000000
2830.009766, 223.880585, 545.454529, 3.000000, 6.605698, 19.008276, 0.000000
2788.869385, 75.000000, 545.454529, 6.000000, 4.765209, -10.937366, 0.000000
2813.932129, 223.885056, 357.142853, 5.000000, 5.886440, 5.874380, 0.000000
2808.936279, 599.979004, 535.704712, 5.000000, 5.662941, 4.689628, 0.000000
2824.958740, 374.992493, 535.704712, 5.000000, 6.379734, 9.665153, 0.000000
2821.534424, 0.000000, 363.636353, 5.000000, 6.226543, 6.500680, 0.000000
2809.279053, 225.000000, 181.818176, 5.000000, 5.678272, 1.242281, 0.000000
2955.500244, 213.326767, 181.828094, 5.000000, 12.219749, 50.558258, 0.000000
3110.755371, 3190.689697, 357.149231, 23.000000, 24.918669, 23.584831, 0.000000
3077.662598, 375.000000, 181.818176, 34.000000, 33.400429, -4.633622, 0.000000
3054.783691, 223.880585, 357.142853, 43.000000, 42.080551, -13.457407, 0.000000
2886.207764, 74.998878, 350.877197, 38.000000, 37.524879, -3.101055, 0.000000
2857.223633, 0.000000, 357.142853, 30.000000, 26.015841, -23.284426, 0.000000
2648.067383, 214.236740, 363.629730, 11.000000, -0.881104, -66.202568, 0.000000
2944.107910, 0.000000, 178.574615, 5.000000, 11.710091, 18.859364, 0.000000
2929.640625, 0.000000, 181.818176, 9.000000, 11.062870, 5.220504, 0.000000
3147.482910, 0.000000, 178.571426, 15.000000, 22.558844, 42.550800, 0.000000
3097.909912, 1499.969971, 178.571426, 32.000000, 36.015305, 33.644325, 0.000000
3040.410889, 1634.753418, 180.102295, 39.000000, 41.563637, 15.360949, 0.000000
3119.797607, 0.000000, 363.629730, 50.000000, 48.870216, -10.932044, 0.000000
3048.295410, 0.000000, 526.315796, 54.000000, 57.805164, 11.946919, 0.000000
2999.590576, 1928.231812, 545.464478, 50.000000, 59.882816, 63.972591, 0.000000
3112.594482, 2014.845093, 727.285950, 54.000000, 64.421982, 31.491844, 0.000000
3151.179932, 1638.487915, 714.285706, 59.000000, 78.074684, 104.307037, 0.000000
3239.385742, 300.000000, 900.511536, 87.000000, 98.895981, 95.323509, 0.000000
3221.728516, 750.000000, 909.074341, 94.000000, 121.462181, 122.801544, 0.000000
3108.550293, 675.000000, 892.857117, 137.000000, 140.182175, 12.161547, 0.000000
3074.809326, 150.000000, 1090.928955, 132.000000, 146.502914, 86.570679, 0.000000
3247.631592, 820.956787, 1090.909058, 137.000000, 163.695526, 120.386497, 0.000000
3073.590820, 1421.531372, 1071.447754, 167.000000, 182.156937, 97.467964, 0.000000
3077.350586, 1499.969971, 1090.909058, 188.000000, 187.360001, 7.179231, 0.000000
2824.956299, 213.322708, 1052.631592, 187.000000, 185.191727, -19.378618, 0.000000
2754.194092, 428.646973, 1090.889160, 170.000000, 159.244186, -54.161545, 0.000000
2869.428467, 299.994019, 1071.428589, 145.000000, 140.418228, -26.405125, 0.000000
2860.537109, 1276.976074, 909.107422, 131.000000, 128.445312, -15.882037, 0.000000
2891.639160, 357.054443, 909.107422, 117.000000, 116.671593, 4.335110, 0.000000
2939.815918, 749.973755, 892.857117, 110.000000, 108.480019, -6.192803, 0.000000
2969.859375, 1050.000000, 900.446594, 104.000000, 103.425766, -4.911986, 0.000000
2916.308350, 1274.993652, 721.071533, 101.000000, 97.783531, -22.075178, 0.000000
2887.856445, 426.637329, 714.298462, 88.000000, 87.671989, 3.579293, 0.000000
2930.382812, 75.000000, 727.299194, 82.000000, 78.862595, -14.914061, 0.000000
2942.211182, 749.984985, 714.285706, 72.000000, 71.820435, -4.303122, 0.000000
2899.959473, 149.253723, 545.444580, 67.000000, 63.620083, -18.031687, 0.000000
2921.384033, 150.000000, 720.409180, 59.000000, 55.429474, -23.572813, 0.000000
2969.346924, 1066.411377, 727.272705, 46.000000, 48.338573, 16.421844, 0.000000
3105.715576, 1350.467773, 727.285950, 47.000000, 54.309414, 32.696453, 0.000000
3127.793213, 497.675140, 727.285950, 59.000000, 67.358482, 58.419220, 0.000000
3205.299072, 71.413612, 714.285706, 78.000000, 82.936104, 7.951099, 0.000000
3185.249268, 74.623894, 900.560120, 76.000000, 102.718391, 165.018417, 0.000000
3239.321045, 2642.253174, 900.511536, 127.000000, 124.618042, -34.613148, 0.000000
3137.360840, 150.000000, 909.090942, 103.000000, 140.410004, 218.113235, 0.000000
3272.399414, 300.000000, 892.857117, 112.000000, 162.165283, 240.673462, 0.000000
3051.761230, 1500.000000, 1081.587769, 182.000000, 182.339325, -6.504129, 0.000000
2998.491455, 895.522339, 1081.529297, 163.000000, 180.708572, 99.763237, 0.000000
3124.956543, 675.000000, 1071.447754, 161.000000, 186.426056, 111.679115, 0.000000
3058.784180, 711.075684, 1272.727295, 183.000000, 197.407623, 92.402000, 0.000000
3098.191895, 213.232758, 1250.000000, 167.000000, 202.773911, 200.978897, 0.000000
3081.508789, 2193.437500, 1071.409424, 217.000000, 215.044785, -4.829103, 0.000000
2962.895996, 449.984222, 1250.022339, 189.000000, 213.732254, 134.782883, 0.000000
3008.233643, 1724.930908, 1272.727295, 218.000000, 214.191238, -55.211582, 0.000000
2796.635986, 149.994751, 1250.000000, 201.000000, 204.095413, 9.847402, 0.000000
2894.308838, 1642.481689, 1272.704102, 188.000000, 188.405136, 7.663274, 0.000000
2905.760010, 149.999252, 1250.000000, 182.000000, 179.149979, -14.258159, 0.000000
2827.616211, 354.697144, 1111.131714, 169.000000, 165.469559, -17.145329, 0.000000
2856.415039, 300.000000, 1071.428589, 150.000000, 149.609680, 0.918671, 0.000000
2904.097412, 148.517792, 1090.909058, 141.000000, 136.710541, -16.539860, 0.000000
2971.404053, 1422.104248, 1080.497070, 132.000000, 131.882660, -8.262985, 0.000000
2889.509766, 150.000000, 901.388123, 129.000000, 125.235298, -26.530388, 0.000000
2888.104004, 4122.578125, 892.873108, 118.000000, 114.262268, -32.347256, 0.000000
2687.053955, 149.254471, 727.285950, 101.000000, 93.530807, -46.012211, 0.000000
2567.708496, 142.882324, 727.272705, 62.000000, 55.442524, -24.037529, 0.000000
2567.715576, 142.827225, 526.315796, 22.000000, 11.490179, -63.518543, 0.000000
2604.703125, 71.240295, 535.704712, -11.000000, -3.473808, 38.360687, 0.000000
2643.999756, 75.000000, 357.136475, 0.000000, -1.715801, -15.094479, 0.000000
2643.929688, 71.107567, 350.877197, 0.000000, -1.718937, -14.173278, 0.000000
2647.047607, 75.000000, 535.704712, -1.000000, -1.579449, 8.252988, 0.000000
2732.580078, 74.997375, 357.155609, 3.000000, 2.247002, -7.767830, 0.000000
2792.236816, 71.076569, 535.733398, 3.000000, 4.915859, 12.508790, 0.000000
2858.158691, 213.319687, 535.733398, 6.000000, 7.864994, 11.049156, 0.000000
2884.375977, 375.000000, 357.142853, 7.000000, 9.037872, 14.459926, 0.000000
2938.780029, 74.997002, 526.315796, 10.000000, 11.471741, 16.506319, 0.000000
2941.635254, 1425.000000, 540.306885, 9.000000, 11.599472, 19.184101, 0.000000
3137.738770, 75.000000, 540.267944, 19.000000, 21.508957, 9.088655, 0.000000
3477.780518, 71.077583, 721.058533, 36.000000, 52.708546, 104.501511, 0.000000
3714.936523, 150.000000, 714.311218, 102.000000, 115.196297, 40.631550, 0.000000
3614.275391, 142.831985, 1090.928955, 148.000000, 182.999908, 210.552277, 0.000000
3513.254395, 300.000000, 1272.727295, 236.000000, 239.529968, -21.841248, 0.000000
3209.355225, 1425.000000, 1428.571411, 223.000000, 272.671570, 287.317902, 0.000000
3651.515869, 214.323486, 1636.393311, 205.000000, 300.000000, 515.500000, 0.000000
4199.771973, 375.000000, 1607.142822, 177.000000, 300.000000, 663.900024, 0.000000
4741.109375, 825.000000, 1800.828369, 156.000000, 300.000000, 775.200012, 0.000000
4996.442383, 1350.429321, 1802.613770, 143.000000, 300.000000, 838.099976, 0.000000
5310.044922, 750.000000, 1785.746216, 128.000000, 300.000000, 917.599976, 0.000000
5278.846191, 568.860535, 1818.181885, 182.000000, 300.000000, 553.400024, 0.000000
4529.181641, 426.455383, 1964.285645, 306.000000, 300.000000, -19.799999, 0.000000
3647.015869, 450.000000, 2181.778320, 269.000000, 300.000000, 182.300003, 0.000000
4302.621582, 3824.865967, 2142.857178, 247.000000, 300.000000, 292.899994, 0.000000
4748.991211, 1950.000000, 2181.857910, 230.000000, 300.000000, 383.000000, 0.000000
5170.747070, 299.998505, 2321.428467, 213.000000, 300.000000, 479.100006, 0.000000
5064.983887, 299.997009, 2160.332764, 200.000000, -35.000000, 541.299988, 0.567224
3990.295654, 1066.264771, 1168.787476, 93.000000, -35.000000, -1815.406982, 0.598662
3357.911133, 1168.443848, 541.057190, -70.000000, -35.000000, 179.500000, 0.562542
3020.724121, 355.524353, 545.454529, 30.000000, 36.203579, -49.282494, 0.000000
2767.128174, 142.147079, 545.464478, 24.000000, 25.207098, -6.898058, 0.000000
2622.251465, 150.000000, 545.464478, 4.000000, -2.688751, -11.633727, 0.000000
2586.598389, 355.526062, 535.714294, -5.000000, -4.283756, 6.082770, 0.000000
2582.201416, 74.626862, 363.629730, -4.000000, -4.480463, -2.004599, 0.000000
2540.898682, 74.998505, 363.629730, -6.000000, -6.328218, 5.503156, 0.000000
2535.930908, 74.626862, 363.629730, -6.000000, -6.550459, -0.991231, 0.000000
2777.333984, 995.430542, 181.821487, -5.000000, 4.249153, 50.343769, 0.000000
2714.155029, 74.625381, 181.821487, 6.000000, 1.721707, -20.470575, 0.000000
2458.226807, 0.000000, 0.000000, -13.000000, -10.026695, 16.801552, 0.000000
2460.605713, 141.480072, 0.000000, -15.000000, -9.920271, 43.964592, 0.480936
2353.149414, 0.000000, 0.000000, -21.000000, -35.000000, -128.199997, 0.470234
2327.699951, 0.000000, 0.000000, -22.000000, -15.866055, 35.407017, 0.440134
2359.941895, 144.194031, 0.000000, -18.000000, -14.423651, 46.789085, 0.000000
2365.828369, 142.888443, 0.000000, -4.000000, -14.160311, -41.932182, 0.438127
2334.466064, 0.000000, 0.000000, -12.000000, -15.563360, -33.343864, 0.468896
2371.256836, 0.000000, 0.000000, -15.000000, -13.917458, 12.352068, 0.512375
2399.198486, 0.000000, 0.000000, -15.000000, -12.667437, 11.891936, 0.466221
2394.795654, 149.253723, 0.000000, -12.000000, -12.864407, -10.792247, 0.480936
2403.992188, 0.000000, 178.568237, -13.000000, -12.452982, 3.109092, 0.000000
2353.051758, 0.000000, 0.000000, -13.000000, -14.731895, -11.635989, 0.000000
2310.193848, 0.000000, 0.000000, -15.000000, -16.649223, -7.512155, 0.000000
2328.258545, 299.992493, 175.444748, -15.000000, -15.841064, -8.146988, 0.000000
2358.722412, 299.994019, 0.000000, -15.000000, -14.478207, 8.625429, 0.000000
2347.726318, 750.000000, 0.000000, -15.000000, -14.970139, -6.299441, 0.000000
2333.893066, 0.000000, 0.000000, -15.000000, -15.588995, 1.721695, 0.000000
2360.259033, 150.000000, 0.000000, -15.000000, -14.409464, -0.877788, 0.000000
2376.165039, 0.000000, 0.000000, -15.000000, -13.697880, 11.383980, 0.000000
2345.724121, 2089.552246, 0.000000, -15.000000, -15.059710, 0.716334, 0.000000
2365.190918, 425.403168, 0.000000, -15.000000, -14.188828, 0.589223, 0.000000
2353.011719, 449.990997, 0.000000, -15.000000, -14.733686, -1.857291, 0.000000
2389.718506, 427.419434, 0.000000, -15.000000, -13.091539, 16.696991, 0.000000
2370.055420, 0.000000, 0.000000, -15.000000, -13.971205, 5.248155, 0.000000
2324.266602, 0.000000, 0.000000, -15.000000, -16.019653, -5.925612, 0.000000
2295.779053, 142.155167, 0.000000, -19.000000, -17.294096, 6.672353, 0.000000
2370.310791, 142.147079, 0.000000, -16.000000, -13.959780, 13.706108, 0.000000
2378.879639, 142.884354, 0.000000, -12.000000, -13.576437, -9.087835, 0.000000
2349.496826, 149.253723, 0.000000, -13.000000, -14.890932, -13.211878, 0.000000
2312.338379, 0.000000, 175.438599, -17.000000, -16.553284, -1.081229, 0.000000
2378.237061, 0.000000, 181.814865, -16.000000, -13.605185, 14.078871, 0.000000
2346.485107, 0.000000, 0.000000, -16.000000, -15.025665, 6.088450, 0.020067
2345.065674, 0.000000, 0.000000, -16.000000, -15.089167, 2.423563, 0.460201
2317.198242, 0.000000, 0.000000, -16.000000, -16.335867, -5.231427, 0.459532
2319.352539, 0.000000, 0.000000, -16.000000, -16.239492, 1.659405, 0.465552
2327.189209, 0.000000, 0.000000, -16.000000, -15.888905, 3.516273, 0.446823
2298.389893, 0.000000, 0.000000, -16.000000, -17.177294, -10.905631, 0.446823
2315.688965, 0.000000, 0.000000, -16.000000, -16.403389, -3.329280, 0.450836
2321.077393, 0.000000, 0.000000, -16.000000, -16.162327, -1.094547, 0.444147
2365.052002, 0.000000, 0.000000, -16.000000, -14.195042, 15.658576, 0.438127
2372.495605, 0.000000, 0.000000, -16.000000, -13.862040, 11.331705, 0.428094
2369.306152, 0.000000, 0.000000, -16.000000, -14.004725, 5.711210, 0.009365
2399.348145, 0.000000, 0.000000, -14.000000, -12.660740, 10.111400, 0.000000
2562.595215, 449.979736, 0.000000, -13.000000, -5.357582, 49.556908, 0.000000
2972.189697, 426.449341, 0.000000, 17.000000, 12.966381, -44.841064, 0.000000
3036.256592, 2699.946045, 0.000000, 16.000000, 15.832535, 7.861357, 0.000000
3316.935547, 0.000000, 177.100861, 26.000000, 33.337616, 45.208153, 0.000000
3730.766602, 71.413612, 357.149231, 66.000000, 85.629395, 104.694191, 0.000000
3356.653320, 447.767883, 727.285950, 151.000000, 154.364792, 18.162804, 0.000000
3294.907227, 1489.777344, 1212.102905, 164.000000, 169.165161, 36.342762, 0.000000
4062.553223, 1275.000000, 1428.622437, 204.000000, 240.154541, 194.349167, 0.000000
3851.341797, 1649.991699, 1818.181885, 303.000000, 300.000000, -3.900000, 0.000000
3407.477539, 2250.000000, 1964.285645, 269.000000, 300.000000, 176.300003, 0.000000
4002.982422, 1799.936890, 1999.963623, 248.000000, 300.000000, 287.600006, 0.000000
4471.641113, 299.989502, 1964.285645, 229.000000, 300.000000, 388.299988, 0.000000
4920.412598, 674.972961, 2000.036377, 212.000000, 300.000000, 478.399994, 0.000000
5280.345215, 449.984222, 2142.857178, 187.000000, 300.000000, 610.900024, 0.000000
5371.099609, 2475.000000, 2161.227539, 185.000000, 300.000000, 585.500000, 0.000000
5055.096680, 750.000000, 2163.097656, 297.000000, 300.000000, -74.099998, 0.000000
4139.576172, 450.000000, 2321.469971, 274.000000, 300.000000, 155.800003, 0.000000
4623.785156, 1575.000000, 2363.636475, 250.000000, 300.000000, 277.000000, 0.000000
5065.202637, 354.514374, 2500.000000, 234.000000, 300.000000, 361.799988, 0.000000
5265.943359, 375.000000, 2545.408203, 218.000000, 300.000000, 440.600006, 0.000000
5334.712402, 924.236328, 2500.000000, 200.000000, 300.000000, 542.000000, 0.000000
5385.502441, 3824.865967, 2363.679199, 215.000000, 300.000000, 402.500000, 0.000000
4902.424316, 2324.860596, 2321.428467, 301.000000, 300.000000, 12.700000, 0.000000
4404.920410, 1574.944824, 2341.161133, 265.000000, 300.000000, 203.500000, 0.000000
4974.723633, 524.979004, 2523.613770, 246.000000, 300.000000, 292.200012, 0.000000
5251.587402, 3375.000000, 2500.044678, 229.000000, 300.000000, 388.299988, 0.000000
5190.601074, 375.000000, 2363.636475, 223.000000, 300.000000, 390.100006, 0.000000
4023.250732, 1799.963989, 2321.428467, 307.000000, 300.000000, -25.100000, 0.141806
2965.371582, 299.994019, 1999.963623, 302.000000, 299.839874, -24.409420, 0.369900
2611.909180, 300.000000, 1818.181885, 289.000000, 275.606476, -81.628502, 0.387960
2478.504395, 750.000000, 1428.571411, 233.000000, 227.461792, -30.568689, 0.393980
2486.495361, 426.645416, 1212.102905, 195.000000, 174.789871, -126.363747, 0.350502
2537.210938, 1275.000000, 909.090942, 122.000000, 125.821548, 28.198513, 0.001338
2554.297119, 639.922668, 701.754395, 97.000000, 81.694649, -77.630844, 0.000000
2597.021973, 1000.190491, 727.259460, 48.000000, 39.143250, -59.337337, 0.000000
2587.120605, 142.479904, 526.315796, -2.000000, -0.858984, 35.747498, 0.000000
2671.885986, 924.236328, 357.136475, -2.000000, -0.468258, 19.180824, 0.000000
2669.228760, 899.968445, 545.474365, -2.000000, -0.587135, 8.274896, 0.000000
2682.221680, 142.199646, 535.714294, -2.000000, -0.005871, 16.973249, 0.000000
2705.041016, 299.983490, 535.714294, 3.000000, 1.014992, -23.186911, 0.000000
2695.643066, 1049.979004, 526.315796, 2.000000, 0.594559, -9.233683, 0.000000
2680.516846, 150.000000, 545.444580, 2.000000, -0.082142, -8.990499, 0.000000
2675.335693, 142.155167, 545.444580, 2.000000, -0.313931, -11.741409, 0.000000
2718.644043, 71.073875, 545.444580, 0.000000, 1.623550, 8.604817, 0.000000
2700.307129, 75.000000, 526.315796, 0.000000, 0.803215, 2.203191, 0.000000
2721.068115, 71.102180, 545.464478, 0.000000, 1.731995, 14.831030, 0.000000
2695.222412, 71.426193, 545.464478, 0.000000, 0.575741, 1.253949, 0.000000
2859.083984, 75.000000, 545.454529, 6.000000, 7.906391, 2.304770, 0.000000
2954.572510, 781.994263, 363.636353, 11.000000, 12.178246, 12.702602, 0.000000
2971.613525, 1500.000000, 535.714294, 11.000000, 12.940605, 9.709959, 0.000000
2970.279297, 75.000000, 545.444580, 12.000000, 13.441526, 11.793849, 0.000000
2966.205078, 374.938141, 545.454529, 12.000000, 12.698647, 3.329772, 0.000000
2971.372803, 824.983521, 701.754395, 12.000000, 13.053146, 4.627536, 0.000000
2995.977539, 3731.343262, 545.464478, 12.000000, 14.164617, 11.155277, 0.000000
3009.649170, 2625.000000, 727.299194, 17.000000, 16.131075, -4.178152, 0.000000
3028.152832, 1418.164429, 526.315796, 17.000000, 17.410498, 3.845457, 0.000000
3064.364990, 1799.990967, 720.409180, 18.000000, 21.165365, 14.502918, 0.000000
3159.671875, 1350.762207, 540.297180, 32.000000, 34.178593, 9.349916, 0.000000
3140.900879, 522.388062, 545.454529, 46.000000, 48.059547, 6.729764, 0.000000
3161.597412, 499.892883, 708.303040, 60.000000, 63.752548, 17.706553, 0.000000
3129.592285, 373.134308, 727.285950, 73.000000, 78.331055, 41.909405, 0.000000
3271.191895, 297.029694, 701.754395, 90.000000, 96.882454, 16.220322, 0.000000
3302.890625, 671.615051, 909.090942, 112.000000, 127.574280, 83.161163, 0.000000
3212.890381, 749.988770, 1080.516479, 148.000000, 155.142838, 45.353653, 0.000000
3153.356445, 1124.977539, 1081.529297, 162.000000, 172.759338, 77.570297, 0.000000
3054.363770, 750.000000, 1071.447754, 173.000000, 181.428467, 12.648199, 0.000000
2983.396484, 450.000000, 1071.428589, 167.000000, 183.450836, 91.614906, 0.000000
402467065818475659264.000000, 576.842651, 1272.750366, 228.000000, 300.000000, 315.600006, 0.000000
2271.923096, 1268.379150, 1249.977661, 278.000000, 263.679718, -76.057343, 0.000000
2138.085449, 224.992111, 1071.428589, 197.000000, 174.904694, -121.444450, 0.000000
2515.425537, 1071.637817, 892.857117, 114.000000, 109.914803, -39.698513, 0.000000
2592.245361, 1800.000000, 720.357300, 74.000000, 64.121399, -28.876514, 0.000000
2948.756592, 1279.372192, 721.084473, 43.000000, 41.038155, -2.711219, 0.000000
3061.122559, 142.147751, 714.311218, 40.000000, 44.351055, 27.299759, 0.000000
3103.684326, 1424.971558, 714.298462, 47.000000, 51.686832, 30.497118, 0.000000
3215.272705, 150.000000, 727.272705, 67.000000, 69.663521, 8.906852, 0.000000
3069.068848, 1435.708984, 545.454529, 84.000000, 84.552811, 1.714580, 0.000000
2954.789307, 671.665161, 720.409180, 81.000000, 83.190422, -3.035447, 0.000000
2997.307617, 1066.633789, 721.032532, 72.000000, 80.373428, 56.018818, 0.000000
3163.950195, 224.456818, 531.236694, 56.000000, 88.591415, 188.252502, 0.000000
3428.217529, 75.000000, 535.723877, 42.000000, 117.056160, 434.783264, 0.000000
3781.559082, 225.000000, 727.272705, 110.000000, 179.422287, 342.566559, 0.000000
3563.069336, 447.781219, 1250.000000, 253.000000, 253.150528, -18.355492, 0.000000
3007.742188, 1575.000000, 1454.518921, 229.000000, 272.728912, 249.933151, 0.000000
3528.577881, 674.972961, 1622.293945, 212.000000, 297.658417, 496.474670, 0.000000
3778.630859, 674.976379, 1428.596924, 192.000000, 300.000000, 584.400024, 0.000000
3808.317139, 750.000000, 1636.363647, 216.000000, 300.000000, 391.200012, 0.000000
3476.041504, 446.503876, 1785.746216, 299.000000, 300.000000, 35.299999, 0.000000
3028.165039, 1199.958008, 1818.181885, 267.000000, 300.000000, 186.899994, 0.000000
3274.429443, 3899.863281, 1785.714233, 250.000000, 300.000000, 277.000000, 0.000000
3340.319580, 428.661224, 1785.746216, 294.000000, 300.000000, -34.200001, 0.000000
3144.972900, 1875.000000, 1818.214844, 279.000000, 300.000000, 129.300003, 0.000000
3316.220947, 2850.000000, 1851.817627, 256.000000, 300.000000, 245.199997, 0.000000
3528.103027, 568.798584, 1818.148682, 257.000000, 300.000000, 197.899994, 0.000000
3561.170898, 1949.970825, 1964.285645, 301.000000, 300.000000, -11.300000, 0.000000
3474.239990, 2249.921143, 2000.000000, 281.000000, 300.000000, 118.699997, 0.000000
4056.950928, 2559.144775, 2181.818115, 256.000000, 300.000000, 251.199997, 0.000000
4603.165527, 1125.000000, 2341.161133, 237.000000, 300.000000, 345.899994, 0.000000
5054.490723, 1208.828735, 2343.313477, 218.000000, 300.000000, 446.600006, 0.000000
5296.870117, 1914.413818, 2321.469971, 195.000000, 300.000000, 568.500000, 0.000000
5370.700684, 974.941528, 2363.636475, 182.000000, 300.000000, 631.400024, 0.000000
5230.435547, 1799.936890, 2321.428467, 258.000000, 300.000000, 144.600006, 0.000000
4382.562012, 824.987610, 2545.408203, 301.000000, 300.000000, -11.300000, 0.000000
