engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position
5400.346191, 1066.638916, 1443.522217, 94.000000, 300.000000, 2054.000000, 0.000000
5158.713379, 1214.326172, 1607.142822, 214.000000, 300.000000, 844.000000, 0.000000
3821.584473, 1714.644897, 1799.564453, 309.000000, 300.000000, -84.000000, 0.000000
3499.167236, 300.000000, 1804.012207, 262.000000, 300.000000, 383.000000, 0.000000
4136.504395, 2099.926514, 1964.355835, 244.000000, 300.000000, 562.000000, 0.000000
4594.417969, 571.295288, 2142.857178, 226.000000, 300.000000, 742.000000, 0.000000
5021.325684, 857.138733, 2321.469971, 208.000000, 300.000000, 922.000000, 0.000000
5323.939453, 975.000000, 2181.818115, 186.000000, 300.000000, 1141.000000, 0.000000
5044.694824, 300.000000, 2321.428467, 222.000000, 300.000000, 770.000000, 0.000000
4567.127930, 5472.766602, 2181.778320, 316.000000, 300.000000, -157.000000, 0.000000
3833.962402, 355.362671, 2321.428467, 299.000000, 300.000000, 9.000000, 0.000000
4162.719727, 674.804321, 2363.679199, 281.000000, 300.000000, 193.000000, 0.000000
4641.020508, 2346.138184, 2500.000000, 257.000000, 300.000000, 432.000000, 0.000000
5129.609863, 1279.372192, 2518.665039, 240.000000, 300.000000, 601.000000, 0.000000
5374.533691, 1066.633789, 2525.662598, 225.000000, 300.000000, 751.000000, 0.000000
5449.113770, 639.686096, 2321.469971, 209.000000, 300.000000, 911.000000, 0.000000
5486.396973, 3524.858887, 2363.636475, 194.000000, 300.000000, 1062.000000, 0.000000
5449.948730, 524.981628, 2321.428467, 256.000000, 300.000000, 428.000000, 0.000000
4361.845703, 2238.716797, 2280.661865, 293.000000, 300.000000, 78.000000, 0.020067
2983.695068, 574.297363, 1964.355835, 313.000000, 299.964447, -132.391083, 0.314381
2558.149414, 853.311096, 1454.545410, 238.000000, -5.556475, -2423.876465, 0.161204
2578.999756, 1643.295410, 909.074341, 65.000000, -4.623695, -678.818970, 0.000000
2984.583740, 642.697998, 701.754395, -62.000000, 13.520851, 755.340759, 0.000000
3923.651611, 224.990997, 909.074341, 37.000000, 63.332176, 257.067413, 0.000000
4423.440430, 1124.983154, 1443.209717, 159.000000, 195.401413, 380.352417, 0.000000
4330.211914, 224.992111, 1607.200195, 140.000000, 300.000000, 1601.000000, 0.000000
4454.635742, 525.000000, 1454.545410, 123.000000, 300.000000, 1772.000000, 0.000000
4813.175781, 937.716431, 1263.127563, 101.000000, 300.000000, 1992.000000, 0.000000
5069.351074, 1800.000000, 1250.022339, 84.000000, 300.000000, 2162.000000, 0.000000
5318.305664, 2062.168457, 1454.545410, 74.000000, 300.000000, 2258.000000, 0.000000
4518.194824, 496.705200, 1250.022339, 175.000000, 300.000000, 1235.000000, 0.000000
2952.862549, 2550.000000, 1428.571411, 321.000000, 299.875732, -209.366943, 0.000000
1942.649048, 355.546295, 1272.704102, 247.000000, 234.869385, -129.810287, 0.000000
2145.058838, 749.969971, 1071.409424, 180.000000, -24.036842, -2027.780273, 0.000000
2402.024902, 1424.942993, 545.464478, 12.000000, -12.540991, -224.551285, 0.000000
2540.919678, 299.988007, 363.642975, -67.000000, -6.327278, 602.884277, 0.000000
2608.985352, 427.340302, 526.315796, 29.000000, -3.282234, -324.188904, 0.000000
2920.969971, 2910.621582, 727.259460, -30.000000, 10.674973, 411.773682, 0.000000
3427.064453, 225.000000, 545.871399, 50.000000, 47.917580, -29.558971, 0.000000
3625.436279, 746.309509, 714.311218, 44.000000, 100.347664, 571.698669, 0.000000
3886.663330, 71.412247, 892.889038, 59.000000, 176.416748, 1175.877808, 0.000000
3272.038818, 1143.118408, 923.062683, 189.000000, 241.522629, 511.353912, 0.000000
2468.942139, 720.984009, 1090.909058, 240.000000, 226.778076, -128.300751, 0.000000
2802.030518, 1772.169922, 1071.428589, 165.000000, 177.636658, 126.080658, 0.000000
3559.309082, 300.000000, 1272.704102, 146.000000, 194.666412, 493.900940, 0.000000
4573.461426, 1066.426514, 1428.571411, 122.000000, 300.000000, 1794.199829, 0.000000
5258.762695, 824.971069, 1454.571899, 95.000000, 300.000000, 2052.000000, 0.000000
5351.499512, 1425.000000, 1454.545410, 129.000000, 300.000000, 1700.000000, 0.000000
4755.024902, 1928.562134, 1818.214844, 275.000000, 300.000000, 233.000000, 0.000000
3273.059326, 995.539001, 1799.532104, 284.000000, 300.000000, 169.000000, 0.000000
3726.820312, 1649.942139, 1984.843018, 252.000000, 300.000000, 482.000000, 0.000000
4343.395996, 2699.891846, 2142.895508, 233.000000, 300.000000, 672.000000, 0.000000
4862.136719, 643.004150, 2153.812988, 214.000000, 300.000000, 862.000000, 0.000000
5239.483398, 2388.630127, 2181.818115, 187.000000, 300.000000, 1132.000000, 0.000000
5351.707520, 995.524902, 2142.895508, 197.000000, 300.000000, 1023.000000, 0.000000
4864.520020, 1066.608521, 2159.438477, 321.000000, 300.000000, -222.000000, 0.000000
3995.554932, 1777.352295, 2181.778320, 265.000000, 300.000000, 353.000000, 0.000000
4711.195801, 2024.929077, 2321.428467, 243.000000, 300.000000, 571.000000, 0.000000
5094.559082, 524.981628, 2363.679199, 224.000000, 300.000000, 761.000000, 0.000000
5280.830566, 974.965820, 2321.428467, 205.000000, 300.000000, 952.000000, 0.000000
4777.466797, 300.000000, 2338.886719, 251.000000, 300.000000, 478.000000, 0.000000
3321.455322, 1875.000000, 1987.173706, 305.000000, 300.000000, -43.000000, 0.288294
2645.381592, 224.995499, 1607.171509, 299.000000, 283.262665, -166.887238, 0.271572
2434.786133, 721.309875, 1454.571899, 228.000000, 235.623917, 81.667038, 0.199331
2476.055664, 225.000000, 1071.428589, 202.000000, 181.277512, -205.457291, 0.208696
2483.089355, 922.723145, 898.327332, 127.000000, 128.761780, 11.456863, 0.168562
2504.337158, 298.519348, 714.272949, 91.000000, 78.303001, -122.924232, 0.198662
2544.423584, 149.259674, 545.454529, 46.000000, 30.478893, -162.784363, 0.000000
2580.337891, 714.476257, 535.723877, -18.000000, -4.563831, 143.685638, 0.000000
2645.415283, 142.207733, 545.454529, 13.000000, -1.652473, -156.003174, 0.124415
2647.930664, 74.626862, 545.454529, -19.000000, -1.539944, 176.731171, 0.127759
2644.823730, 1067.879150, 535.714294, 4.000000, -1.678940, -52.963707, 0.085619
2500.248047, 71.101166, 181.814865, 4.000000, -8.146797, -127.513840, 0.070903
2351.061768, 1124.983154, 0.000000, -29.000000, -14.820921, 141.751450, 0.000000
3689.311279, 0.000000, 0.000000, 31.000000, 45.048134, 140.579529, 0.077592
4124.590820, 0.000000, 545.474365, 135.000000, 151.090012, 162.269501, 0.000000
2398.911133, 824.983521, 535.714294, 200.000000, 186.803665, -132.183334, 0.095652
1557.680054, 825.000000, 359.498840, 107.000000, -90.000000, -1957.000000, 0.148495
2447.432373, 639.692200, 357.142853, -64.000000, -10.509605, 561.323914, 0.000000
3810.784912, 0.000000, 177.207565, -52.000000, 55.332218, 1073.121704, 0.000000
4630.049805, 75.000000, 181.821487, 92.000000, 187.087372, 950.143127, 0.000000
2865.639893, 75.000000, 714.285706, 251.000000, 287.876404, 352.531281, 0.000000
611.130127, 0.000000, 0.000000, 255.000000, -90.000000, -3439.000000, 0.000000
26.785715, 0.000000, 0.000000, 104.000000, -90.000000, -1921.000000, 0.000000
0.000000, 0.000000, 0.000000, -91.000000, -90.000000, 31.000000, 0.000000
0.000000, 0.000000, 0.000000, -88.000000, -90.000000, -31.000000, 0.000000
0.000000, 0.000000, 0.000000, -84.000000, -90.000000, -51.000000, 0.000000
0.000000, 0.000000, 0.000000, -97.000000, -90.000000, 63.000000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -23.000000, 0.000000
0.000000, 0.000000, 0.000000, -88.000000, -90.000000, -28.000000, 0.000000
0.000000, 0.000000, 0.000000, -99.000000, -90.000000, 99.000000, 0.000000
0.000000, 0.000000, 0.000000, -75.000000, -90.000000, -158.000000, 0.000000
0.000000, 0.000000, 0.000000, -107.000000, -90.000000, 174.000000, 0.000000
0.000000, 0.000000, 0.000000, -76.000000, -90.000000, -138.000000, 0.000000
0.000000, 0.000000, 0.000000, -98.000000, -90.000000, 76.000000, 0.000000
0.000000, 0.000000, 0.000000, -95.000000, -90.000000, 55.000000, 0.000000
0.000000, 0.000000, 0.000000, -76.000000, -90.000000, -143.000000, 0.000000
0.000000, 0.000000, 0.000000, -101.000000, -90.000000, 109.000000, 0.000000
0.000000, 0.000000, 0.000000, -81.000000, -90.000000, -86.000000, 0.000000
0.000000, 0.000000, 0.000000, -82.000000, -90.000000, -87.000000, 0.000000
0.000000, 71.101845, 0.000000, -103.000000, -90.000000, 132.000000, 0.000000
0.000000, 0.000000, 0.000000, -84.000000, -90.000000, -57.000000, 0.000000
0.000000, 0.000000, 178.571426, -80.000000, -90.000000, -105.000000, 0.000000
0.000000, 74.999252, 0.000000, -98.000000, -90.000000, 78.000000, 0.000000
0.000000, 0.000000, 0.000000, -89.000000, -90.000000, -4.000000, 0.000000
0.000000, 0.000000, 0.000000, -79.000000, -90.000000, -115.000000, 0.000000
0.000000, 0.000000, 0.000000, -99.000000, -90.000000, 89.000000, 0.000000
0.000000, 0.000000, 0.000000, -87.000000, -90.000000, -25.000000, 0.000000
0.000000, 0.000000, 0.000000, -80.000000, -90.000000, -103.000000, 0.000000
0.000000, 0.000000, 0.000000, -99.000000, -90.000000, 88.000000, 0.000000
0.000000, 0.000000, 0.000000, -84.000000, -90.000000, -56.000000, 0.000000
0.000000, 0.000000, 0.000000, -83.000000, -90.000000, -77.000000, 0.000000
0.000000, 0.000000, 0.000000, -103.000000, -90.000000, 130.000000, 0.000000
0.000000, 997.288269, 0.000000, -78.000000, -90.000000, -118.000000, 0.000000
