engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000
