time_us,engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position,kp_term,ki_term,kd_term
649858, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.301003, 0.000000, 0.000000, 0.000000
850874, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.349164, 0.000000, 0.000000, 0.000000
1052774, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.349833, 0.000000, 0.000000, 0.000000
1253545, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.346488, 0.000000, 0.000000, 0.000000
1466547, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.343144, 0.000000, 0.000000, 0.000000
1668892, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.345151, 0.000000, 0.000000, 0.000000
1869895, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.326421, 0.000000, 0.000000, 0.000000
2071890, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.329766, 0.000000, 0.000000, 0.000000
2272845, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.335117, 0.000000, 0.000000, 0.000000
2475881, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.342475, 0.000000, 0.000000, 0.000000
2677756, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.334448, 0.000000, 0.000000, 0.000000
2878717, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.333779, 0.000000, 0.000000, 0.000000
3081337, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.331104, 0.000000, 0.000000, 0.000000
3283779, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.330435, 0.000000, 0.000000, 0.000000
3494878, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.352508, 0.000000, 0.000000, 0.000000
3696873, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.327759, 0.000000, 0.000000, 0.000000
3897915, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.319732, 0.000000, 0.000000, 0.000000
4099910, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.327759, 0.000000, 0.000000, 0.000000
4300925, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.329766, 0.000000, 0.000000, 0.000000
4503780, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.325084, 0.000000, 0.000000, 0.000000
4705952, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.322408, 0.000000, 0.000000, 0.000000
4916862, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.317057, 0.000000, 0.000000, 0.000000
