time_us,engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position,kp_term,ki_term,kd_term
649889, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
850893, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1052707, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1253529, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1463737, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1664765, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1866888, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2067892, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2269877, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2470523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2680809, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2883763, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3085758, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3286807, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3489843, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3691921, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3892530, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4102721, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4305729, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4507791, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4708841, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4911782, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5113785, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5314789, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5516902, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5727745, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5929745, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6130786, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6333733, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6535815, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6736778, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6939814, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7141891, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7342523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7552778, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7755784, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7957762, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8158811, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8361760, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8563842, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8764759, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8967732, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9169747, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9380762, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9582757, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9783785, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9985789, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10186830, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10389779, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10591944, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10792523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11002743, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11205823, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11407814, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11608777, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11811813, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12013808, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12214812, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12417784, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12619523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12830727, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13032723, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13233751, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13435841, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13636796, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13839832, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14041909, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14242523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14452709, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.095652, 0.000000, 0.000000, 0.000000
14655826, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.123746, 0.000000, 0.000000, 0.000000
14857779, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.121070, 0.000000, 0.000000, 0.000000
15058809, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.128428, 0.000000, 0.000000, 0.000000
15261774, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.088294, 0.000000, 0.000000, 0.000000
15463753, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.102341, 0.000000, 0.000000, 0.000000
15664769, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.138462, 0.000000, 0.000000, 0.000000
15867755, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.129766, 0.000000, 0.000000, 0.000000
16069525, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.124415, 0.000000, 0.000000, 0.000000
16280788, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.124415, 0.000000, 0.000000, 0.000000
16482783, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.118395, 0.000000, 0.000000, 0.000000
16683800, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.122408, 0.000000, 0.000000, 0.000000
16885795, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.105017, 0.000000, 0.000000, 0.000000
17086750, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.117726, 0.000000, 0.000000, 0.000000
17289786, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.111037, 0.000000, 0.000000, 0.000000
17491875, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.098997, 0.000000, 0.000000, 0.000000
17692523, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.108361, 0.000000, 0.000000, 0.000000
17902762, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.095652, 0.000000, 0.000000, 0.000000
18105811, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.109699, 0.000000, 0.000000, 0.000000
18308794, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.117057, 0.000000, 0.000000, 0.000000
18510777, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.135117, 0.000000, 0.000000, 0.000000
18711819, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.117057, 0.000000, 0.000000, 0.000000
18913802, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.102341, 0.000000, 0.000000, 0.000000
19114818, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.112375, 0.000000, 0.000000, 0.000000
19317715, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.128428, 0.000000, 0.000000, 0.000000
19519530, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.107692, 0.000000, 0.000000, 0.000000
19730778, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.095652, 0.000000, 0.000000, 0.000000
19932811, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.121739, 0.000000, 0.000000, 0.000000
20133766, 17.857141, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.109030, 0.000000, 0.000000, 0.000000
20336803, 82.154999, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.105017, 0.000000, 0.000000, 0.000000
20539798, 260.510590, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.096321, 0.000000, 0.000000, 0.000000
20750905, 571.295166, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.097659, 0.000000, 0.000000, 0.000000
20953715, 935.285767, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.109699, 0.000000, 0.000000, 0.000000
21166872, 1196.400757, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.112375, 0.000000, 0.000000, 0.000000
21377768, 1275.232544, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.094314, 0.000000, 0.000000, 0.000000
21580977, 1344.693115, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.095652, 0.000000, 0.000000, 0.000000
21791866, 1358.378418, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.098997, 0.000000, 0.000000, 0.000000
22002720, 1394.729248, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.107023, 0.000000, 0.000000, 0.000000
22205954, 1428.317871, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.101672, 0.000000, 0.000000, 0.000000
22416861, 1456.350342, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.114381, 0.000000, 0.000000, 0.000000
22627718, 1477.381348, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.124415, 0.000000, 0.000000, 0.000000
22830950, 1493.261108, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.109699, 0.000000, 0.000000, 0.000000
23041942, 1489.288330, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.094983, 0.000000, 0.000000, 0.000000
23252708, 1485.057983, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.119064, 0.000000, 0.000000, 0.000000
23453530, 1480.317505, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.095652, 0.000000, 0.000000, 0.000000
23666898, 1489.817627, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.125753, 0.000000, 0.000000, 0.000000
23877703, 1487.812012, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.096321, 0.000000, 0.000000, 0.000000
24078529, 1494.850464, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.086957, 0.000000, 0.000000, 0.000000
24291892, 1509.269409, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.132441, 0.000000, 0.000000, 0.000000
24502783, 1496.467773, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.113712, 0.000000, 0.000000, 0.000000
