time_us,engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position,kp_term,ki_term,kd_term
658709, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.157860, 0.000000, 0.000000, 0.000000
860704, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.161204, 0.000000, 0.000000, 0.000000
1061721, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.159866, 0.000000, 0.000000, 0.000000
1263787, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.171906, 0.000000, 0.000000, 0.000000
1464741, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.159866, 0.000000, 0.000000, 0.000000
1666927, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.163211, 0.000000, 0.000000, 0.000000
1877688, 27.272728, 0.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.161204, 0.000000, 0.000000, 0.000000
2080822, 192.405197, 665.034485, 0.000000, -90.000000, -90.000000, 0.000000, 0.161873, 0.000000, 0.000000, 0.000000
2291946, 818.602478, 2249.977539, 0.000000, -90.000000, -90.000000, 0.000000, 0.161204, 0.000000, 0.000000, 0.000000
2502765, 1473.218628, 1125.000000, 0.000000, -90.000000, -90.000000, 0.000000, 0.160535, 0.000000, 0.000000, 0.000000
2713795, 1831.842773, 2572.028809, 0.000000, -90.000000, -90.000000, 0.000000, 0.117057, 0.000000, 0.000000, 0.000000
2935827, 1920.505371, 2849.985840, 0.000000, -90.000000, -34.082653, 564.734009, 0.000000, 447.338776, 5.560564, 111.834698
3149920, 1941.616577, 2068.955322, 0.000000, -84.000000, -33.138206, 426.548401, 0.000000, 406.894348, 27.676675, -8.022621
3371923, 1967.983765, 2099.937012, 0.000000, -55.000000, -31.958622, 209.504715, 0.000000, 184.331024, 42.930737, -17.757050
3582808, 1996.948486, 2985.163818, 0.000000, -10.000000, -30.662830, -148.571701, 0.000000, -165.302643, 43.845898, -27.114949
3804797, 2015.496460, 1785.314697, 0.000000, -6.000000, -29.833054, -149.083984, 0.000000, -190.664429, 32.629563, 8.950874
4016851, 2055.589600, 3224.919434, 0.000000, -34.000000, -28.039413, 94.607079, 0.000000, 47.684692, 28.573115, 18.349273
4238833, 2149.582764, 1268.682007, 0.000000, -39.000000, -23.834455, 151.060974, 0.000000, 121.324356, 34.807297, -5.070675
4460812, 2436.121094, 1422.124512, 0.000000, -15.000000, -11.015635, 62.951149, 0.000000, 31.874924, 38.849717, -7.773491
4671942, 2728.623779, 7649.809082, 0.000000, 16.000000, 2.070011, -78.049408, 0.000000, -111.439911, 36.349785, -2.959282
4882745, 2895.781982, 7818.349121, 0.000000, 10.000000, 9.548141, 36.185974, 0.000000, -3.614868, 33.578506, 6.222336
5093832, 2888.089111, 4950.000000, 178.571426, 12.000000, 9.203987, 7.271224, 0.000000, -22.368103, 33.544570, -3.905243
5304745, 2885.947266, 0.000000, 181.821487, 14.000000, 9.108166, -3.420953, 0.000000, -39.134674, 31.034697, 4.679024
5516503, 2950.339600, 0.000000, 181.844620, 10.000000, 11.988876, 48.176701, 0.000000, 15.911011, 30.848584, 1.417107
5717531, 3052.034912, 1874.934326, 178.593765, 17.000000, 16.538406, 25.995916, 0.000000, -3.692749, 31.304250, -1.615585
5938850, 3201.525635, 7678.270996, 0.000000, 29.000000, 23.226147, -13.151204, 0.000000, -46.190826, 29.682056, 3.357567
6150873, 3304.632568, 6492.537109, 179.872299, 26.000000, 33.389648, 93.379059, 0.000000, 59.117188, 30.499763, 3.762108
6371930, 3454.573975, 428.475525, 363.636353, 34.000000, 48.400368, 152.779541, 0.000000, 115.202942, 34.968247, 2.608353
6583771, 3560.789062, 0.000000, 350.877197, 60.000000, 68.647049, 100.584145, 0.000000, 69.176392, 40.313525, -8.905770
6794929, 3593.440918, 12449.937500, 535.714294, 101.000000, 92.355553, -37.349236, 0.000000, -69.155579, 39.751931, -7.945587
7016545, 3388.609619, 1643.240601, 545.533875, 103.000000, 112.076660, 119.071548, 0.000000, 72.613281, 40.249758, 6.208512
7238777, 3181.781250, 6374.968262, 714.375061, 112.000000, 122.501312, 126.636467, 0.000000, 84.010498, 44.744653, -2.118683
7460877, 3176.293945, 11400.000000, 892.857117, 142.000000, 128.497101, -76.421394, 0.000000, -108.023193, 44.275479, -12.673676
7682759, 3276.893066, 8854.781250, 909.090942, 133.000000, 137.723297, 91.379456, 0.000000, 37.786377, 42.267910, 11.325165
7904769, 3406.797119, 5298.718262, 1091.067749, 125.000000, 151.669632, 273.894958, 0.000000, 213.357056, 48.691123, 11.846771
8127758, 3592.150635, 7181.728516, 1071.581665, 116.000000, 171.580078, 527.103455, 0.000000, 444.640625, 65.015044, 17.447784
8349903, 3880.144043, 5074.450195, 1071.428589, 109.000000, 201.037933, 851.714294, 0.000000, 736.303467, 94.467900, 20.942931
8571897, 4147.355469, 8529.188477, 1083.286621, 101.000000, 242.153091, 1255.635986, 0.000000, 1129.224731, 100.000000, 26.411195
